"   ","PRODUCT_NAME","TRAD_NAME","ID","SMALL_GENERIC_ID","CHILD_USE_LEVEL","CHILD_AGE_UNIT","CHILD_AGE","PREGNANT_FLAG","PREGNANT_USE_LEVEL","AGED_LIVER_KIDNEY","AGED_USE_LEVEL","COMMENTS"
"20599","复方甘草口服溶液","","DR1739","DS1552","","","","1","2","","0",""
"20600","复方地芬诺酯片","","DR2465","DS218","2","Y","3","2","1","","0",""
"20601","复方地芬诺酯片","","DR2465","DS218","2","Y","3","1","2","","0",""
"20602","碘海醇注射液","","DR1372","DS219","","","","2","1","","0",""
"20603","碘海醇注射液","","DR1372","DS219","","","","1","2","","0",""
"20604","盐酸氨溴索缓释片","盐酸氨溴索缓释片","DR71519","DS2241","","","","1","2","","",""
"20605","盐酸氨溴索缓释片","盐酸氨溴索缓释片","DR71519","DS2241","","","","2","1","","",""
"20606","乳宁颗粒","","DR71794","DS3694","","","","","","","",""
"20607","盐酸格拉司琼注射液","","DR1945","DS2002","","","","2","1","","0",""
"20608","盐酸格拉司琼注射液","","DR1945","DS2002","","","","1","1","","0",""
"20609","小儿咽扁颗粒","小儿咽扁颗粒","DR72160","DS13139","","","","","","","","为儿童专用药"
"20610","盐酸二甲双胍肠溶胶囊","君力达","DR1006","DS1193","1","Y","10","2","2","","1",""
"20611","盐酸二甲双胍肠溶胶囊","君力达","DR1006","DS1193","1","Y","10","1","2","","1",""
"20612","碘化油注射液","","DR864","DS222","","","","1","1","","0",""
"20613","碘化油注射液","","DR864","DS222","","","","2","1","","0",""
"20614","注射用对氨基水杨酸钠","","DR3350","DS745","1","Y","14","1","1","","0",""
"20615","注射用对氨基水杨酸钠","","DR3350","DS745","1","Y","14","2","1","","0",""
"20616","盐酸倍他司汀氯化钠注射液","陪他啶","DR757","DS560","2","Y","14","1","1","","",""
"20617","小儿消积止咳口服液","小儿消积止咳口服液","DR72167","DS17049","","","","","","","","为儿童专用药"
"20618","硫糖铝小檗碱片","硫糖铝小檗碱片","DR72259","DS21664","","","","1","1","","",""
"20619","硫糖铝小檗碱片","硫糖铝小檗碱片","DR72259","DS21664","","","","2","1","","",""
"20620","拉呋替丁片","","DR83656","DS21733","","","","","","","",""
"20621","青霉胺片","青霉胺片","DR84","DS1284","","","","1","2","","",""
"20622","大补阴丸","大补阴丸","DR948","DS2310","","","","","","","",""
"20623","冠心生脉丸","冠心生脉丸","DR851","DS227","","","","","","","",""
"20624","清肝九味散","清肝九味散","DR1017","DS2019","","","","","","","",""
"20625","盐酸金霉素眼膏","","DR652","DS1579","","","","2","0","","0",""
"20626","盐酸金霉素眼膏","","DR652","DS1579","","","","1","0","","0",""
"20627","醋酸曲安奈德尿素软膏","","DR1183","DS1836","","","","1","2","","0",""
"20628","醋酸曲安奈德尿素软膏","","DR1183","DS1836","","","","2","2","","0",""
"20629","诺氟沙星胶囊","","DR1597","DS1838","2","Y","18","1","1","","0",""
"20630","诺氟沙星胶囊","","DR1597","DS1838","2","Y","18","2","1","","0",""
"20631","盐酸特拉唑嗪胶囊","阿美利特","DR3682","DS2630","","","","1","1","","",""
"20632","盐酸特拉唑嗪胶囊","阿美利特","DR3682","DS2630","","","","2","1","","",""
"20633","克林霉素磷酸酯注射液","克林霉素磷酸酯注射液","DR3875","DS490","1","Y","4","1","1","","",""
"20634","克林霉素磷酸酯注射液","克林霉素磷酸酯注射液","DR3875","DS490","1","Y","4","2","1","","",""
"20635","熊胆开明片","熊胆开明片","DR71884","DS15140","","","","1","2","","",""
"20636","利巴韦林注射液","","DR597","DS1894","","","","2","1","","1",""
"20637","利巴韦林注射液","","DR597","DS1894","","","","1","2","","1",""
"20638","硫酸镁注射液","","DR3253","DS1585","","","","1","1","","1",""
"20639","硫酸镁注射液","","DR3253","DS1585","","","","2","2","","1",""
"20640","甲巯咪唑片","","DR889","DS506","","","","1","1","肾功能不全","1",""
"20641","甲巯咪唑片","","DR889","DS506","","","","2","2","肾功能不全","1",""
"20642","盐酸环丙沙星胶囊","","DR1301","DS23503","1","Y","14","2","1","","0",""
"20643","盐酸环丙沙星胶囊","","DR1301","DS23503","1","Y","14","1","2","","0",""
"20644","甲硝唑葡萄糖注射液","","DR378","DS1933","","","","2","2","","0",""
"20645","甲硝唑葡萄糖注射液","","DR378","DS1933","","","","1","2","","0",""
"20646","盐酸雷尼替丁胶囊","盐酸雷尼替丁胶囊","DR2756","DS2234","2","Y","8","2","2","","0",""
"20647","盐酸雷尼替丁胶囊","盐酸雷尼替丁胶囊","DR2756","DS2234","2","Y","8","1","2","","0",""
"20648","注射用甲泼尼龙琥珀酸钠","","DR1072","DS1218","1","Y","14","2","0","","1",""
"20649","注射用甲泼尼龙琥珀酸钠","","DR1072","DS1218","1","Y","14","1","1","","1",""
"20650","疤痕止痒软化乳膏","","DR72198","DS19635","","","","1","1","","",""
"20651","硝苯地平缓释片(Ⅰ)","","DR84321","DS20611","2","Y","14","1","2","","",""
"20652","硝酸甘油控释口颊片","信舒","DR84335","DS20601","1","Y","14","","","","",""
"20653","兰索拉唑肠溶胶囊","","DR3479","DS1931","1","Y","14","2","1","","0",""
"20654","兰索拉唑肠溶胶囊","","DR3479","DS1931","1","Y","14","1","1","","0",""
"20655","马来酸桂哌齐特注射液","","DR482","DS1221","1","Y","14","2","1","","0",""
"20656","马来酸桂哌齐特注射液","","DR482","DS1221","1","Y","14","1","1","","0",""
"20657","甲钴胺胶囊","","DR516","DS2230","","","","2","0","","0",""
"20658","甲钴胺胶囊","","DR516","DS2230","","","","1","0","","0",""
"20659","盐酸阿夫唑嗪缓释片","桑塔","DR2039","DS1937","","","","2","0","","1",""
"20660","阿莫西林克拉维酸钾胶囊(4:1)","巨泰","DR2577","DS181","","","","1","1","","0",""
"20661","阿莫西林克拉维酸钾胶囊(4:1)","巨泰","DR2577","DS181","","","","2","1","","0",""
"20662","注射用阿奇霉素磷酸二氢钠","亦欧青","DR3431","DS1848","1","Y","16","1","1","","0",""
"20663","注射用阿奇霉素磷酸二氢钠","亦欧青","DR3431","DS1848","1","Y","16","2","1","","0",""
"20664","注射用盐酸阿糖胞苷","","DR416","DS23476","","","","2","1","","0",""
"20665","注射用盐酸阿糖胞苷","","DR416","DS23476","","","","1","1","","0",""
"20666","埃索美拉唑镁肠溶片","","DR290","DS512","1","Y","14","1","1","","0",""
"20667","埃索美拉唑镁肠溶片","","DR290","DS512","1","Y","14","2","1","","0",""
"20668","盐酸氯胺酮注射液","盐酸氯胺酮注射液","DR3836","DS3120","","","","1","1","","",""
"20669","牛磺熊去氧胆酸胶囊","滔罗特","DR71839","DS3742","","","","2","2","","",""
"20670","牛磺熊去氧胆酸胶囊","滔罗特","DR71839","DS3742","","","","1","2","","",""
"20671","安宫牛黄丸","","DR1726","DS1939","","","","2","0","","0",""
"20672","安宫牛黄丸","","DR1726","DS1939","","","","1","0","","0",""
"20673","桉柠蒎肠溶软胶囊","","DR2713","DS1853","0","Y","14","1","1","","0",""
"20674","桉柠蒎肠溶软胶囊","","DR2713","DS1853","0","Y","14","2","1","","0",""
"20675","氨酚伪麻那敏片","银得菲","DR3044","DS162","","","","2","1","","0",""
"20676","氨酚伪麻那敏片","银得菲","DR3044","DS162","","","","1","1","","0",""
"20677","苯磺酸氨氯地平片","","DR783","DS2585","0","Y","14","2","1","","0",""
"20678","苯磺酸氨氯地平片","","DR783","DS2585","0","Y","14","1","1","","0",""
"20679","盐酸氨溴索葡萄糖注射液","菲得欣","DR2821","DS2242","","","","2","1","","0",""
"20680","盐酸氨溴索葡萄糖注射液","菲得欣","DR2821","DS2242","","","","1","1","","0",""
"20681","注射用奥扎格雷钠","","DR3004","DS1593","","","","2","0","严重肝肾功能不全","1",""
"20682","注射用奥扎格雷钠","","DR3004","DS1593","","","","1","1","严重肝肾功能不全","1",""
"20683","盐酸班布特罗片","","DR194","DS1234","1","Y","2","2","1","","1",""
"20684","盐酸班布特罗片","","DR194","DS1234","1","Y","2","1","1","","1",""
"20685","保和颗粒","","DR847","DS2648","","","","2","1","","0",""
"20686","保和颗粒","","DR847","DS2648","","","","1","1","","0",""
"20687","人免疫球蛋白","","DR71732","DS3711","","","","","","","",""
"20688","注射用重组人白介素-11","特尔康","DR2566","DS1945","","","","2","1","","0",""
"20689","注射用重组人白介素-11","特尔康","DR2566","DS1945","","","","1","1","","0",""
"20690","乌苯美司胶囊","百士欣","DR392","DS1857","1","Y","14","1","1","","0",""
"20691","乌苯美司胶囊","百士欣","DR392","DS1857","1","Y","14","2","1","","0",""
"20692","左氧氟沙星氯化钠注射液","可乐必妥","DR1020","DS2251","2","Y","14","2","2","","0",""
"20693","左氧氟沙星氯化钠注射液","可乐必妥","DR1020","DS2251","2","Y","14","1","2","","0",""
"20694","乙酰半胱氨酸泡腾片","金康速力","DR2159","DS1902","1","Y","14","1","1","","0",""
"20695","乙酰半胱氨酸泡腾片","金康速力","DR2159","DS1902","1","Y","14","2","1","","0",""
"20696","吲达帕胺缓释胶囊","悦南珊","DR1387","DS1596","","","","2","1","","",""
"20697","吲达帕胺缓释胶囊","悦南珊","DR1387","DS1596","","","","1","1","","",""
"20698","伊曲康唑胶囊","易启康","DR550","DS1859","1","Y","14","2","1","","0",""
"20699","伊曲康唑胶囊","易启康","DR550","DS1859","1","Y","14","1","2","","0",""
"20700","甲磺酸左氧氟沙星注射液","利复星","DR2552","DS1238","2","Y","18","2","2","","0",""
"20701","甲磺酸左氧氟沙星注射液","利复星","DR2552","DS1238","2","Y","18","1","2","","0",""
"20702","克霉唑阴道泡腾片","克霉唑阴道泡腾片","DR83623","DS135","","","","","","","",""
"20703","胆酸钠片","","DR88151","DS20338","","","","","","","",""
"20704","锝[99mTc]二巯丁二酸盐注射液","","DR88164","DS20353","1","Y","14","2","1","","",""
"20705","锝[99mTc]二巯丁二酸盐注射液","","DR88164","DS20353","1","Y","14","1","1","","",""
"20706","复方氨酚穿心莲片","","DR958","DS567","2","Y","3","1","2","","1",""
"20707","复方氨酚穿心莲片","","DR958","DS567","2","Y","3","2","2","","1",""
"20708","呋喃苦参黄连素片","呋喃苦参黄连素片","DR2767","DS570","","","","","","","",""
"20709","赖氨葡锌颗粒","","DR83678","DS21744","","","","","","","",""
"20710","榄香烯口服乳","榄香烯口服乳","DR83693","DS100","","","","","","","",""
"20711","利福定片","","DR83725","DS21776","","","","","","","",""
"20712","灵芝北芪胶囊","灵芝北芪胶囊","DR3293","DS751","0","Y","","2","0","","0",""
"20713","灵芝北芪胶囊","灵芝北芪胶囊","DR3293","DS751","0","Y","","1","0","","0",""
"20714","维铁缓释片","福乃得","DR84215","DS20754","","","","","","","",""
"20715","培门冬酶注射液","","DR85486","DS21407","","","","","","","",""
"20716","葡萄糖酸钙氯化钠注射液","维立添","DR85532","DS21362","","","","","","","",""
"20717","氢溴酸高乌甲素葡萄糖注射液","","DR85645","DS21861","","","","","","","",""
"20718","曲安奈德氯霉素溶液","","DR85692","DS22220","","","","","","","",""
"20719","水杨酸软膏","","DR84575","DS20997","","","","","","","",""
"20720","替尼泊苷注射液","邦莱","DR84671","DS20886","2","Y","14","1","1","","",""
"20721","替尼泊苷注射液","邦莱","DR84671","DS20886","2","Y","14","2","1","","",""
"20722","头孢丙烯咀嚼片","","DR84731","DS1496","","","","1","1","","",""
"20723","头孢丙烯咀嚼片","","DR84731","DS1496","","","","2","1","","",""
"20724","磷酸苯丙哌林分散片","","DR84842","DS187","","","","","","","",""
"20725","硫酸链霉素片","","DR84929","DS2422","","","","","","","",""
"20726","柳氮磺吡啶肠溶片","柳氮磺吡啶肠溶片","DR85029","DS21844","2","Y","2","2","2","","1",""
"20727","柳氮磺吡啶肠溶片","柳氮磺吡啶肠溶片","DR85029","DS21844","2","Y","2","1","2","","1",""
"20728","洛索洛芬钠颗粒","","DR85083","DS2739","1","Y","14","","","","",""
"20729","氯唑西林钠颗粒","","DR85180","DS1484","","","","","","","",""
"20730","马蔺子素胶囊","","DR85219","DS21655","","","","","","","",""
"20731","木瓜酶肠溶胶囊","","DR85342","DS21513","","","","","","","",""
"20732","尼尔雌醇片","","DR85402","DS21459","","","","2","2","","",""
"20733","尼尔雌醇片","","DR85402","DS21459","","","","1","2","","",""
"20734","复方甲苯咪唑乳膏","复方甲苯咪唑乳膏","DR86163","DS20788","2","Y","2","1","2","","",""
"20735","复方氯霉素阴道泡腾片","复可欣","DR86262","DS21870","2","Y","14","1","2","","1",""
"20736","复方氯霉素阴道泡腾片","复可欣","DR86262","DS21870","2","Y","14","2","2","","1",""
"20737","蒿甲醚片","蒿甲醚片","DR86766","DS1441","","","","1","2","","",""
"20738","磺胺甲噁唑片","","DR86842","DS21418","","","","","","","",""
"20739","甲磺酸多拉司琼注射液","","DR86945","DS21482","","","","2","1","","",""
"20740","甲磺酸多拉司琼注射液","","DR86945","DS21482","","","","1","1","","",""
"20741","甲磺酸双氢麦角毒碱片","甲磺酸双氢麦角毒碱片","DR86981","DS21509","","","","1","1","","",""
"20742","复方双氢青蒿素片","复方双氢青蒿素片","DR86349","DS21006","","","","","","","",""
"20743","复方盐酸甲麻黄碱糖浆","","DR86448","DS22335","","","","","","","",""
"20744","富马酸伊布利特注射液","","DR86532","DS21163","","","","","","","",""
"20745","甘油栓","","DR86588","DS21224","","","","","","","",""
"20746","三维B注射液","","DR85849","DS21147","","","","","","","",""
"20747","十一酸睾酮注射液","","DR85891","DS549","1","Y","14","","","","",""
"20748","卡比马唑片","","DR85984","DS21630","","","","1","1","","",""
"20749","卡比马唑片","","DR85984","DS21630","","","","2","2","","",""
"20750","复方丁香罗勒口服混悬液","","DR86072","DS20723","","","","","","","",""
"20751","柴银口服液","柴银口服液","DR89890","DS18164","","","","","","","",""
"20752","北芪片","","DR89949","DS12500","","","","","","","",""
"20753","冰硼散","","DR90069","DS17527","","","","1","1","","",""
"20754","补骨脂注射液","","DR90098","DS19645","","","","1","1","","",""
"20755","参龟补肾口服液","","DR90247","DS18945","","","","","","","",""
"20756","癃疏清颗粒","癃疏清颗粒","DR90735","DS12865","","","","","","","",""
"20757","青六散","","DR90756","DS12886","","","","","","","",""
"20758","四季草颗粒","四季草颗粒","DR90775","DS12905","","","","","","","",""
"20759","甲硝唑洗液","甲硝唑洗液","DR87031","DS1216","","","","2","2","","",""
"20760","甲硝唑洗液","甲硝唑洗液","DR87031","DS1216","","","","1","2","","",""
"20761","乌司他丁注射液","天普洛安","DR84231","DS2291","","","","1","1","","",""
"20762","乌司他丁注射液","天普洛安","DR84231","DS2291","","","","2","1","","",""
"20763","健胃片","健胃片","DR90241","DS13275","","","","1","1","","",""
"20764","健胃片","健胃片","DR90241","DS13275","","","","2","1","","",""
"20765","降脂灵颗粒","降脂灵颗粒","DR90298","DS17032","","","","","","","",""
"20766","锝[99mTc]司它比注射液","","DR88171","DS20368","","","","1","2","","",""
"20767","锝[99mTc]司它比注射液","","DR88171","DS20368","","","","2","1","","",""
"20768","盐酸林可霉素栓","","DR89089","DS1217","","","","","","","",""
"20769","盐酸罗哌卡因氯化钠注射液","","DR89100","DS21895","","","","1","1","","",""
"20770","盐酸氯环利嗪片","","DR89125","DS21719","","","","1","2","","",""
"20771","盐酸吗啉胍注射液","","DR89148","DS21642","","","","","","","",""
"20772","盐酸米那普仑片","","DR89162","DS21540","","","","","","","",""
"20773","盐酸奈福泮注射液","","DR89182","DS21500","","","","","","","",""
"20774","盐酸哌替啶片","","DR89203","DS3006","","","","","","","",""
"20775","盐酸曲吡那敏片","","DR89233","DS21251","","","","","","","",""
"20776","盐酸塞利洛尔胶囊","","DR89255","DS21173","","","","2","1","","",""
"20777","盐酸塞利洛尔胶囊","","DR89255","DS21173","","","","1","1","","",""
"20778","盐酸坦洛新缓释胶囊","齐索","DR89283","DS23564","","","","","","","",""
"20779","白益镇惊丸","","DR86430","DS12499","","","","","","","",""
"20780","百蕊含片","东瑞","DR89692","DS17796","","","","","","","",""
