"   ","ID","ITEM_NAME","RATIO0","ID1","ITEM1","RATIO1","ID2","ITEM2","RATIO2","ID3","ITEM3","RATIO3","ID4","ITEM4","CNT","RATIO4"
"1353","VI4808","红外线治疗","0.1932","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1354","VI4215","多频振动治疗","0.0018","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1355","VI4214","场效应治疗","0.0001","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1356","VI4212","冷疗","0.0002","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1357","VI4211","气压治疗","0.2903","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1358","VI4208","蜡疗","0.064","VI4807","1．物理治疗","0.9417","VI4806","（四）物理治疗与康复","0.1097","","","","","","",""
"1359","VI4534","骨折闭合复位经皮穿刺（钉）内固定术","1","VI4533","骨折闭合复位经皮穿刺（钉）内固定术","0.0001","VI4529","(二)中医骨伤","0.0458","","","","","","",""
"1360","VI4536","关节脱位手法整复术","0.6667","VI4535","关节脱位手法整复术","0.0002","VI4529","(二)中医骨伤","0.0458","","","","","","",""
"1361","VI4516","中药涂擦治疗","0.2562","VI4515","中药涂擦治疗","0.2037","VI4512","(一)中医外治","0.0129","","","","","","",""
"1362","VI4524","中药塌渍治疗","0.9697","VI4523","中药塌渍治疗","0.0177","VI4512","(一)中医外治","0.0129","","","","","","",""
"1363","VI4521","中药熏洗治疗","0.0307","VI4519","中药熏洗治疗","0.2613","VI4512","(一)中医外治","0.0129","","","","","","",""
"1364","VI4520","中药熏洗治疗","0.0625","VI4519","中药熏洗治疗","0.2613","VI4512","(一)中医外治","0.0129","","","","","","",""
"1365","VI4584","其他推拿治疗","0.1316","VI4583","其他推拿治疗","0.012","VI4575","(五)推拿疗法","0.0109","","","","","","",""
"1366","VI4582","内科疾病推拿治疗","0.04","VI4581","内科疾病推拿治疗","0.0079","VI4575","(五)推拿疗法","0.0109","","","","","","",""
"1367","VI2111","精神科A类量表测查","0.4204","VI2110","15．精神心理卫生","0.1793","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1368","VI2113","精神科C类量表测查","0.0317","VI2110","15．精神心理卫生","0.1793","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1369","VI2112","精神科B类量表测查","0.2173","VI2110","15．精神心理卫生","0.1793","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1370","VI1794","骨髓穿刺术","0.2273","VI1793","8．血液及淋巴系统","0.0023","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1371","VI4868","采自体血及保存","0.1234","VI1793","8．血液及淋巴系统","0.0023","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1372","VI1820","骨髓细胞彩色图象分析","0.0584","VI1793","8．血液及淋巴系统","0.0023","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1373","VI1800","自体血回收","0.6818","VI1793","8．血液及淋巴系统","0.0023","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1374","VI1795","骨髓活检术","0.0844","VI1793","8．血液及淋巴系统","0.0023","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1375","VI1823","9．消化系统","0.7634","VI1822","9．消化系统","0.0545","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1376","VI1960","前列腺特殊治疗","0.85","VI1945","11．男性生殖系统","0.0012","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1377","VI1958","前列腺按摩","0.1375","VI1945","11．男性生殖系统","0.0012","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1378","VI1957","B超引导下前列腺活检术","0.0125","VI1945","11．男性生殖系统","0.0012","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1379","VI2098","护架烤灯","0.0002","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1380","VI2060","皮损取材检查","0.0003","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1381","VI2107","烧伤换药","0.0029","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1382","VI4912","皮下组织穿刺术","0.0011","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1383","VI4911","翻身床治疗","0.9816","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1384","VI4909","二氧化碳(CO2)激光治疗","0.0001","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1385","VI2075","拔甲治疗","0.0002","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1386","VI2069","红光治疗","0.0031","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1387","VI2059","皮肤生理指标系统分析","0.0001","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1388","VI2056","变应原皮内试验","0.0001","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1389","VI2108","窄谱紫外线治疗","0.0223","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1390","VI2099","烧伤大型远红外线治疗机治疗","0.0001","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1391","VI2089","氩激光治疗","0.0001","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1392","VI2088","氦氖(He-Ne)激光照射治疗","0.0031","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1393","VI2085","脉冲激光治疗","0.0001","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1394","VI2081","皮损内注射","0.0001","VI2055","14．体被系统","0.1326","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1395","VI2409","单纤维肌电图","0.0057","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1396","VI2398","颅内压监测","0.0353","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1397","VI4935","肌电图监测","0.0013","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1398","VI4933","腰椎穿刺术","0.0178","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1399","VI4932","运动诱发电位","0.0006","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1400","VI2411","神经阻滞治疗","0.002","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1401","VI2408","肌电图","0.1504","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1402","VI2400","感觉阈值测量","0.0031","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1403","VI2397","术中颅神经监测","0.0112","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1404","VI2396","脑干听觉诱发电位","0.1745","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1405","VI2394","事件相关电位","0.022","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1406","VI2392","体感诱发电位","0.0116","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1407","VI2391","神经电图","0.0959","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1408","VI2390","神经传导速度测定","0.2085","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1409","VI2387","脑电图录象监测","0.0261","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1410","VI2386","动态脑电图","0.3255","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1411","VI2385","脑地形图","0.4441","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1412","VI2383","特殊脑电图","0.0898","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1413","VI2380","脑电图","0.4649","VI2379","1．神经系统","0.1054","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1414","VI2513","角膜荧光素染色检查","0.0105","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1415","VI2539","眼外肌功能检查","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1416","VI2524","眼前段照相","0.0031","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1417","VI2510","泪液分泌功能测定","0.0124","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1418","VI2568","角膜异物剔除术","0.0025","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1419","VI2521","裂隙灯检查","0.4027","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1420","VI2549","视网膜激光光凝术（氪激光光凝）","0.0012","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1421","VI2479","选择性观看检查","0.0068","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1422","VI2571","泪道探通术","0.0012","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1423","VI2540","眼肌力检查","0.0019","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1424","VI2530","海德堡视网膜厚度检查（HRT）","0.0012","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1425","VI2525","眼底照相","0.0948","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1426","VI2515","角膜内皮镜检查","0.0037","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1427","VI2503","眼压检查","0.2423","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1428","VI2496","色觉检查","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1429","VI2484","验光","0.1623","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1430","VI4957","泪小点扩张","0.0192","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1431","VI4955","球结膜下注射","0.0012","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1432","VI4951","光学相干断层成像(OCT）","0.0632","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1433","VI4950","扫描激光眼底检查(SLO)","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1434","VI4948","人工晶体度数测量","0.0037","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1435","VI4947","角膜曲率测量","0.0031","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1436","VI4946","眼球突出度测量","0.0012","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1437","VI4945","双眼视觉检查","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1438","VI4943","镜片检测","0.0099","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1439","VI4942","特殊视力检查","0.0012","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1440","VI2569","角膜溃疡灼烙术","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1441","VI2563","眶上神经封闭","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1442","VI2559","取结膜结石","0.0019","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1443","VI2556","冲洗结膜囊","0.0031","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1444","VI2555","睑板腺按摩","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1445","VI2554","光动力疗法（PDT）","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1446","VI2553","电解倒睫","0.0124","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1447","VI2550","激光治疗眼前节病","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1448","VI2542","马氏(Maddox)杆试验","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1449","VI2541","结膜印痕细胞检查","0.0006","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1450","VI2538","视诱发电位(VEP)","0.4418","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1451","VI2537","眼电图(EOG)","0.0019","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
"1452","VI2535","视网膜电流图(ERG)","0.0025","VI2474","3．眼部","0.0237","VI2993","（一）临床各系统诊疗","0.2347","","","","","","",""
