"   ","ID_DR","NAME_DR","RATIO_DR","ID_DS","NAME_DS","RATIO_DS","ID_BG_DS","NAME_BG_DS","RATIO_BG_DS","ID_CATEGORY1","NAME_CATEGORY1","RATIO_CATEGORY1","ID_CATEGORY2","NAME_CATEGORY2","RATIO_CATEGORY2","ID_CATEGORY3","NAME_CATEGORY3","RATIO_CATEGORY3","ID_CATEGORY4","NAME_CATEGORY4","RATIO_CATEGORY4","ID_CATEGORY5","NAME_CATEGORY5","RATIO_CATEGORY5","ID_CATEGORY6","NAME_CATEGORY6","RATIO_CATEGORY6"
"2738","DR373","草乌甲素胶丸","0.5","DS2545","草乌甲素","1","DG13551","草乌甲素","0.6154","DC572","其它植物生物碱及天然药物","0.9286","DC248","植物生物碱及其他天然药物","0.0198","DC68","抗肿瘤药","0.3897","DC14","抗肿瘤药及免疫调节剂","0.0079","DC2","西药","0.7954","","",""
"2739","DR71983","心脑欣丸","1","DS13745","心脑欣丸","1","DG2639","心脑欣丸","1","DC224","内科阴阳双补剂","0.127","DC57","内科扶正剂","0.0819","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"2740","DR322","二羟丙茶碱注射液","0.8453","DS1548","二羟丙茶碱","0.9947","DG439","二羟丙茶碱","0.1795","DC776","黄嘌呤类","0.9371","DC348","治疗阻塞性气道疾病的其他全身用药物","0.5879","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"2741","DR1558","盐酸氟桂利嗪片","0.1514","DS1815","盐酸氟桂利嗪","1","DG6383","氟桂利嗪","0.4173","DC369","抗眩晕药","0.2888","DC102","其他神经系统药物","0.2927","DC20","神经系统药物","0.6013","DC2","西药","0.7954","","","","","",""
"2742","DR84575","水杨酸软膏","1","DS20997","水杨酸","1","DG5798","水杨酸","0.0659","DC912","其他局部用抗真菌药","0.0139","DC412","皮肤用局部抗真菌药","1","DC114","皮肤用抗真菌药","0.359","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"2743","DR85029","柳氮磺吡啶肠溶片","0.6667","DS21844","柳氮磺吡啶","1","DG12444","柳氮磺吡啶","0.24","DC993","氨基水杨酸及其类似药物","1","DC472","肠道抗炎药","0.0042","DC136","止泻药、肠道抗炎/抗感染药","0.0827","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"2744","DR90298","降脂灵颗粒","1","DS17032","降脂灵颗粒","1","DG7111","降脂灵颗粒","0.0021","DC55","内科化浊降脂剂","0.005","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","","","","",""
"2745","DR3318","拉米夫定片","0.9167","DS1839","拉米夫定","1","DG11423","拉米夫定","0.24","DC703","核苷及核苷酸逆转录酶抑制剂","0.101","DC315","直接作用的抗病毒药","1","DC89","全身用抗病毒药","0.0212","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"2746","DR2021","复方利血平氨苯蝶啶片","1","DS1846","复方利血平氨苯蝶啶","1","DG9958","复方利血平氨苯蝶啶","0.6846","DC1112","萝芙木生物碱与利尿药的复方制剂","0.9094","DC554","抗高血压药与利尿药的复方制剂","0.1368","DC155","抗高血压药","0.0327","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"2747","DR391","乳酸环丙沙星氯化钠注射液","1","DS1935","乳酸环丙沙星氯化钠","0.4121","DG12219","环丙沙星","0.039","DC910","皮肤病用抗生素类","0.646","DC412","皮肤用局部抗真菌药","1","DC114","皮肤用抗真菌药","0.359","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"2748","DR391","乳酸环丙沙星氯化钠注射液","1","DS1935","乳酸环丙沙星氯化钠","0.4121","DG12219","环丙沙星","0.1289","DC908","其他局部用抗生素","0.5371","DC411","局部用抗生素","0.9194","DC113","皮肤病用抗生素和化疗药物","0.1419","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"2749","DR391","乳酸环丙沙星氯化钠注射液","1","DS1935","乳酸环丙沙星氯化钠","0.4121","DG12219","环丙沙星","0.0329","DC858","其他抗感染药","0.6301","DC380","眼科用抗感染药","0.0859","DC106","眼科用药","1","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","",""
"2750","DR391","乳酸环丙沙星氯化钠注射液","1","DS1935","乳酸环丙沙星氯化钠","0.4121","DG12219","环丙沙星","0.0302","DC723","氟喹诺酮类","1","DC320","喹诺酮类抗菌药","0.2461","DC90","全身用抗菌药","0.9519","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"2751","DR391","乳酸环丙沙星氯化钠注射液","1","DS1935","乳酸环丙沙星氯化钠","0.4121","DG12219","环丙沙星","0.2683","DC686","妇科用抗生素类","0.2043","DC309","抗感染药和抗菌剂，与皮质激素类的复方制剂除外","1","DC85","妇科抗感染药和抗菌剂","0.1497","DC17","泌尿生殖系统药和性激素","0.0872","DC2","西药","0.7954","","",""
"2752","DR391","乳酸环丙沙星氯化钠注射液","1","DS1935","乳酸环丙沙星氯化钠","0.4121","DG12219","环丙沙星","1","DC377","抗感染药","1","DC105","眼科和耳科制剂","0.0018","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","","","","",""
"2753","DR446","醋酸钙颗粒","0.0025","DS1588","醋酸钙","1","DG12440","醋酸钙","0.525","DC985","钙制剂药","1","DC467","钙制剂","0.0737","DC134","矿物质补充剂","0.2919","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"2754","DR3491","阿莫西林克拉维酸钾分散片(7:1)","0.9394","DS2641","阿莫西林克拉维酸钾(7:1)","0.0712","DG13191","阿莫西林克拉维酸","0.1936","DC718","青霉素类复方制剂，含β-内酰胺酶抑制剂","0.7844","DC318","β-内酰胺类抗菌药，青霉素类","0.2751","DC90","全身用抗菌药","0.9519","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"2755","DR3070","阿奇霉素肠溶胶囊","0.0706","DS511","阿奇霉素","0.8763","DG12355","阿奇霉素","0.1862","DC721","大环内酯类","0.8487","DC319","大环内酯类，林可胺类和链阳菌素类","0.1337","DC90","全身用抗菌药","0.9519","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"2756","DR300","草酸艾司西酞普兰片","1","DS2644","草酸艾司西酞普兰","1","DG13277","艾司西酞普兰","0.4544","DC792","选择性5-羟色胺再摄取抑制剂","0.7577","DC359","抗抑郁药","0.0572","DC99","精神兴奋药","0.4638","DC20","神经系统药物","0.6013","DC2","西药","0.7954","","",""
"2757","DR1963","氨基酸型肠内营养粉","1","DS1856","氨基酸型肠内营养","1","DG10032","氨基酸型肠内营养剂","0.0046","DC604","脂肪/碳水化合物/蛋白质/矿物质/维生素复方","0.0271","DC264","其他营养品","1","DC74","一般营养品","0.8326","DC16","杂类","0.2065","DC2","西药","0.7954","","",""
"2758","DR2067","盐酸氨溴索胶囊","0.0003","DS2241","盐酸氨溴索","0.9936","DG516","氨溴索","0.9225","DC766","粘液溶解药","1","DC332","不含复方镇咳药的祛痰药","0.8555","DC92","咳嗽和感冒制剂","0.5626","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"2759","DR1778","奥美沙坦酯片","1","DS2646","奥美沙坦酯","1","DG13867","奥美沙坦酯","0.0787","DC538","血管紧张素Ⅱ拮抗剂的单方药","0.8516","DC1131","血管紧张素Ⅱ拮抗剂","0.9105","DC151","作用于肾素-血管紧张素系统的药物","0.2744","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"2760","DR522","注射用胸腺法新","0.7066","DS3448","胸腺肽α1","1","DG6469","胸腺肽α1","0.4944","DC237","其他免疫增强剂","0.9082","DC65","免疫兴奋剂","0.5933","DC14","抗肿瘤药及免疫调节剂","0.0079","DC2","西药","0.7954","","","","","",""
"2761","DR1809","吸入用复方异丙托溴铵溶液","0.5977","DS3622","复方异丙托溴铵","1","DG11371","复方异丙托溴铵","0.3728","DC781","抗胆碱药","0.9054","DC349","治疗阻塞性气道疾病的其他吸入药物","0.2744","DC96","用于阻塞性气道疾病的药物","0.2535","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"2762","DR3368","盐酸溴己新注射液","0.0628","DS1950","盐酸溴己新","0.4544","DG11850","溴己新","0.0727","DC766","粘液溶解药","1","DC332","不含复方镇咳药的祛痰药","0.8555","DC92","咳嗽和感冒制剂","0.5626","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","",""
"2763","DR749","硝呋太尔制霉素阴道软胶囊","1","DS3646","硝呋太尔制霉素","0.2857","DG6506","硝呋太尔制霉素","0.0114","DC686","妇科用抗生素类","0.2043","DC309","抗感染药和抗菌剂，与皮质激素类的复方制剂除外","1","DC85","妇科抗感染药和抗菌剂","0.1497","DC17","泌尿生殖系统药和性激素","0.0872","DC2","西药","0.7954","","",""
"2764","DR749","硝呋太尔制霉素阴道软胶囊","1","DS3646","硝呋太尔制霉素","0.2857","DG6506","硝呋太尔制霉素","0.0337","DC685","其他抗感染药和抗菌剂","0.0691","DC309","抗感染药和抗菌剂，与皮质激素类的复方制剂除外","1","DC85","妇科抗感染药和抗菌剂","0.1497","DC17","泌尿生殖系统药和性激素","0.0872","DC2","西药","0.7954","","",""
"2765","DR2459","盐酸西替利嗪片","0.9842","DS1598","盐酸西替利嗪","1","DG6496","西替利嗪","0.8296","DC342","哌嗪衍生物","0.2194","DC95","全身用抗组胺药","0.2312","DC19","呼吸系统","0.0652","DC2","西药","0.7954","","","","","",""
"2766","DR681","斑蝥酸钠维生素B6注射液","1","DS1873","斑蝥酸钠维生素B6","1","DG13081","斑蝥酸钠维生素B6","0.1538","DC572","其它植物生物碱及天然药物","0.9286","DC248","植物生物碱及其他天然药物","0.0198","DC68","抗肿瘤药","0.3897","DC14","抗肿瘤药及免疫调节剂","0.0079","DC2","西药","0.7954","","",""
"2767","DR215","阿卡波糖片","0.9267","DS1604","阿卡波糖","1","DG11612","阿卡波糖","0.9498","DC1022","α-葡萄糖苷酶抑制剂","0.5971","DC505","降血糖药物，不含胰岛素","0.8388","DC144","糖尿病用药","0.345","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"2768","DR2803","阿莫西林克拉维酸钾干混悬剂","0.0023","DS2238","阿莫西林克拉维酸钾","0.4703","DG13191","阿莫西林克拉维酸","0.1936","DC718","青霉素类复方制剂，含β-内酰胺酶抑制剂","0.7844","DC318","β-内酰胺类抗菌药，青霉素类","0.2751","DC90","全身用抗菌药","0.9519","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"2769","DR3687","布洛芬分散片","0.0023","DS1581","布洛芬","1","DG13308","布洛芬","0.9286","DC977","丙酸衍生物","0.3746","DC454","非甾体类抗炎和抗风湿药","0.9997","DC128","抗炎和抗风湿药","0.6822","DC25","肌肉-骨骼系统药物","0.0559","DC2","西药","0.7954","","",""
"2770","DR89942","乳癖消片","1","DS13728","乳癖消片","1","DG2599","乳癖消片","0.093","DC34","妇科消肿散结剂","0.3007","DC5","妇科用药","0.0007","DC1","中成药","0.6812","","","","","","","","",""
"2771","DR88558","注射用盐酸左氧氟沙星","0.0064","DS23473","盐酸左氧氟沙星","0.4265","DG12285","左氧氟沙星","0.954","DC910","皮肤病用抗生素类","0.646","DC412","皮肤用局部抗真菌药","1","DC114","皮肤用抗真菌药","0.359","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"2772","DR88558","注射用盐酸左氧氟沙星","0.0064","DS23473","盐酸左氧氟沙星","0.4265","DG12285","左氧氟沙星","0.7654","DC876","耳科用抗感染药","1","DC107","耳科用药","0.0569","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","","","","",""
"2773","DR88558","注射用盐酸左氧氟沙星","0.0064","DS23473","盐酸左氧氟沙星","0.4265","DG12285","左氧氟沙星","0.8054","DC858","其他抗感染药","0.6301","DC380","眼科用抗感染药","0.0859","DC106","眼科用药","1","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","",""
"2774","DR88558","注射用盐酸左氧氟沙星","0.0064","DS23473","盐酸左氧氟沙星","0.4265","DG12285","左氧氟沙星","0.7397","DC723","氟喹诺酮类","1","DC320","喹诺酮类抗菌药","0.2461","DC90","全身用抗菌药","0.9519","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"2775","DR87043","甲氧沙林片","1","DS21558","甲氧沙林","1","DG12112","甲氧沙林","1","DC921","全身用补骨脂素类","0.75","DC425","全身用治疗银屑病药","0.0049","DC119","治疗银屑病药","0.0447","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"2776","DR94843","热淋清片","1","DS13671","热淋清片","1","DG2495","热淋清片","0.0116","DC234","内科清热通淋剂","0.1777","DC58","内科祛湿剂","0.0329","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"2777","DR84640","碳酸锂缓释片","0.3333","DS20910","碳酸锂","1","DG13180","碳酸锂","1","DC851","锂","0.0006","DC375","抗精神病药","0.2045","DC104","精神安定药","0.1691","DC20","神经系统药物","0.6013","DC2","西药","0.7954","","",""
"2778","DR1180","复方芦丁片","1","DS1550","复方芦丁","1","DG12749","复方芦丁","0.062","DC1083","生物黄酮类","1","DC532","毛细血管稳定剂","0.6748","DC150","血管保护剂","0.0437","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"2779","DR832","复方氨基酸注射液 (15AA)","1","DS1196","复方氨基酸(15AA)","1","DG11653","复方氨基酸(15AA)","0.0204","DC957","其他胃肠外营养液","0.9571","DC1139","胃肠外营养液","0.2558","DC441","静脉注射液","0.1035","DC125","血液代用品和灌注液","0.5985","DC24","血液和造血器官药","0.6434","DC2","西药","0.7954"
"2780","DR575","甘草酸二铵注射液","0.1822","DS480","甘草酸二铵","0.9829","DG12855","甘草酸二铵","0.226","DC1036","肝脏治疗药","1","DC509","肝脏治疗药，抗脂肪肝药","0.933","DC145","胆和肝治疗药","0.0311","DC26","消化道和代谢方面的药物","0.3097","DC2","西药","0.7954","","",""
"2781","DR3549","香砂养胃丸","0.8421","DS1819","香砂养胃丸","1","DG7851","香砂养胃丸","0.9048","DC560","温中除湿剂","0.7975","DC181","内科温中散寒剂","0.7745","DC45","内科温里剂","0.0005","DC10","内科用药","0.9704","DC1","中成药","0.6812","","",""
"2782","DR3617","血塞通分散片","1","DS995","血塞通分散片","1","DG1656","血塞通分散片","0.0005","DC206","内科化瘀通脉剂","0.4684","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"2783","DR71331","盐酸川芎嗪注射液","0.5098","DS1962","盐酸川芎嗪","0.9993","DG9954","川芎嗪","0.3329","DC1103","α-肾上腺素受体拮抗剂","1","DC551","外周作用的抗肾上腺素能药","0.8429","DC155","抗高血压药","0.0327","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"2784","DR766","注射用夫西地酸钠","1","DS996","夫西地酸钠","0.1695","DG10773","夫西地酸","0.0461","DC908","其他局部用抗生素","0.5371","DC411","局部用抗生素","0.9194","DC113","皮肤病用抗生素和化疗药物","0.1419","DC23","皮肤病用药","0.0792","DC2","西药","0.7954","","",""
"2785","DR766","注射用夫西地酸钠","1","DS996","夫西地酸钠","0.1695","DG10773","夫西地酸","0.0202","DC857","眼科用抗生素类","0.3675","DC380","眼科用抗感染药","0.0859","DC106","眼科用药","1","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","",""
"2786","DR766","注射用夫西地酸钠","1","DS996","夫西地酸钠","0.1695","DG10773","夫西地酸","1","DC736","甾类抗菌药","0.0361","DC322","其他全身用抗菌药","0.0737","DC90","全身用抗菌药","0.9519","DC18","全身用抗感染药","0.1011","DC2","西药","0.7954","","",""
"2787","DR2378","生脉胶囊","1","DS2881","生脉胶囊","1","DG8744","生脉胶囊","0.0289","DC227","内科益气复脉剂","0.6142","DC57","内科扶正剂","0.0819","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"2788","DR2668","恩他卡朋片","1","DS3089","恩他卡朋","1","DG9427","恩他卡朋","1","DC805","其他多巴胺能药","0.0045","DC363","多巴胺能药","0.9436","DC100","抗帕金森氏病药","0.0169","DC20","神经系统药物","0.6013","DC2","西药","0.7954","","",""
"2789","DR904","复方角菜酸酯栓","1","DS2883","复方角菜酸酯","1","DG11124","复方角菜酸酯","0.8333","DC1085","对痔疮和肛裂局部使用其他药物治疗","1","DC533","外用裂缝","0.0055","DC150","血管保护剂","0.0437","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"2790","DR2541","冠心丹参滴丸","1","DS3092","冠心丹参滴丸","1","DG5182","冠心丹参滴丸","0.0025","DC200","内科行气活血剂","0.061","DC51","内科祛瘀剂","0.8818","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
"2791","DR1664","羟糖甘滴眼液","1","DS1138","羟糖甘","1","DG6468","羟糖甘","0","DC378","其他眼科用药","0.9599","DC106","眼科用药","1","DC21","感觉器官药物","0.402","DC2","西药","0.7954","","","","","",""
"2792","DR84794","托拉塞米片","0.0351","DS1621","托拉塞米","1","DG13653","托拉塞米","0.0983","DC1075","高效利尿药磺胺类药的单方制剂","1","DC526","高效利尿药","0.6215","DC149","利尿剂","0.0681","DC27","心血管系统","0.6531","DC2","西药","0.7954","","",""
"2793","DR643","蓝芩口服液","1","DS2099","蓝芩口服液","1","DG3352","蓝芩口服液","0.1938","DC177","内科清热解毒剂","0.8248","DC44","内科清热剂","0.0429","DC10","内科用药","0.9704","DC1","中成药","0.6812","","","","","",""
