,product_name,trad_name,generic_name,generic_id,real,real_name
15247,肝肾安糖浆,湖北民康,肝肾安糖浆,DS18481,肝肾安糖浆,肝肾安糖浆
15248,洁阴止痒洗液,洁阴止痒洗液,洁阴止痒洗液,DS14799,洁阴止痒洗液,洁阴止痒洗液
15249,三味清热止痒洗剂,三味清热止痒洗剂,三味清热止痒洗剂,DS14820,三味清热止痒洗剂,三味清热止痒洗剂
15250,仔花感冒胶囊,,仔花感冒胶囊,DS14857,仔花感冒胶囊,仔花感冒胶囊
15251,胆胃康胶囊,胆胃康胶囊,胆胃康胶囊,DS14951,胆胃康胶囊,胆胃康胶囊
15252,参鹿健肺胶囊,,参鹿健肺胶囊,DS17266,参鹿健肺胶囊,参鹿健肺胶囊
15253,穿黄清热胶囊,,穿黄清热胶囊,DS14886,穿黄清热胶囊,穿黄清热胶囊
15254,大黄清胃丸,,大黄清胃丸,DS17469,大黄清胃丸,大黄清胃丸
15255,丁桂温胃胶囊,杏林白马,丁桂温胃胶囊,DS16628,丁桂温胃胶囊,丁桂温胃胶囊
15256,风伤止痛膏,全鸡药业,风伤止痛膏,DS13579,风伤止痛膏,风伤止痛膏
15257,复方蜂王精胶囊,双鹤药业,复方蜂王精胶囊,DS12005,复方蜂王精胶囊,复方蜂王精胶囊
15258,肝必复胶囊,双鹤药业 ,肝必复胶囊,DS17674,肝必复胶囊,肝必复胶囊
15259,喉咽清口服液,时代阳光药业,喉咽清口服液,DS13455,喉咽清口服液,喉咽清口服液
15260,苦胆丸,特研药业,苦胆丸,DS18006,苦胆丸,苦胆丸
15261,雷公藤总萜片,中山制药,雷公藤总萜片,DS14149,雷公藤总萜片,雷公藤总萜片
15262,灵仙跌打胶囊,银涛药业,灵仙跌打胶囊,DS16203,灵仙跌打胶囊,灵仙跌打胶囊
15263,复方仙灵风湿酒,王胎,复方仙灵风湿酒,DS14125,复方仙灵风湿酒,复方仙灵风湿酒
15264,五味子糖浆,,五味子糖浆,DS19223,五味子糖浆,五味子糖浆
15266,炎热清软胶囊,,炎热清软胶囊,DS16276,炎热清软胶囊,炎热清软胶囊
15267,胃热清胶囊,,胃热清胶囊,DS12376,胃热清胶囊,胃热清胶囊
15268,清热凉血丸,,清热凉血丸,DS15594,清热凉血丸,清热凉血丸
15269,调经止痛胶囊,调经止痛胶囊,调经止痛胶囊,DS15644,调经止痛胶囊,调经止痛胶囊
15270,参茸延龄片,誉隆亚东,参茸延龄片,DS18783,参茸延龄片,参茸延龄片
15272,复方草决明茶,友搏,复方草决明茶,DS16394,复方草决明茶,复方草决明茶
15273,复方蔷薇红景天口服液,华世丹,复方蔷薇红景天口服液,DS12690,复方蔷薇红景天口服液,复方蔷薇红景天口服液
15274,感冒药片,武当生物制药,感冒药片,DS16758,感冒药片,感冒药片
15275,灵杞益肝口服液,宏鹰,灵杞益肝口服液,DS18871,灵杞益肝口服液,灵杞益肝口服液
15276,福多司坦胶囊,,福多司坦,DS20615,福多司坦胶囊,福多司坦胶囊
15277,单氯芬那酸片,,单氯芬那酸,DS20316,单氯芬那酸片,单氯芬那酸片
15278,香茯益血口服液,,香茯益血口服液,DS15312,香茯益血口服液,香茯益血口服液
15279,奈韦拉平缓释片,,奈韦拉平,DS21495,奈韦拉平缓释片,奈韦拉平缓释片
15281,拉坦噻吗滴眼液,拉坦噻吗滴眼液,拉坦噻吗,DS22425,拉坦噻吗滴眼液,拉坦噻吗滴眼液
15282,雷珠单抗注射液,,雷珠单抗,DS22284,雷珠单抗注射液,雷珠单抗注射液
15283,利拉萘酯喷雾剂,,利拉萘酯,DS2442,利拉萘酯喷雾剂,利拉萘酯喷雾剂
15285,龙脑安神丸,,龙脑安神丸,DS16731,龙脑安神丸,龙脑安神丸
15287,氯替泼诺妥布霉素滴眼液,,氯替泼诺妥布霉素,DS22314,氯替泼诺妥布霉素滴眼液,氯替泼诺妥布霉素滴眼液
15288,虎梅含片,回音必,虎梅含片,DS13459,虎梅含片,虎梅含片
15289,回心康片,一品红,回心康片,DS11875,回心康片,回心康片
15290,结石康胶囊,羚锐,结石康胶囊,DS13955,结石康胶囊,结石康胶囊
15291,口炎清片,康德 ,口炎清片,DS13486,口炎清片,口炎清片
15292,灵芪养心口服液,伟健药业,灵芪养心口服液,DS19055,灵芪养心口服液,灵芪养心口服液
15293,六味明目丸,金诃藏药 ,六味明目丸,DS19455,六味明目丸,六味明目丸
15294,芦笋片,华西药业,芦笋片,DS15281,芦笋片,芦笋片
15295,脉管复康胶囊,东泰制药,脉管复康胶囊,DS18700,脉管复康胶囊,脉管复康胶囊
15296,辅康艾颗粒,辅康艾颗粒,辅康艾颗粒,DS15246,辅康艾颗粒,辅康艾颗粒
15297,菌痢平片,顺鑫祥云,菌痢平片,DS17999,菌痢平片,菌痢平片
15298,蓼参胶囊,,蓼参胶囊,DS15276,蓼参胶囊,蓼参胶囊
15299,天蟾胶囊,,天蟾胶囊,DS15300,天蟾胶囊,天蟾胶囊
15300,薏参胶囊,,薏参胶囊,DS15322,薏参胶囊,薏参胶囊
15301,金莲花滴丸,金莲花滴丸,金莲花滴丸,DS15410,金莲花滴丸,金莲花滴丸
15302,丹参滴丸,天士力,丹参滴丸,DS15786,丹参滴丸,丹参滴丸
15303,丹七胶囊,丹七胶囊,丹七胶囊,DS13766,丹七胶囊,丹七胶囊
15304,灯心止血糖浆,,灯心止血糖浆,DS12211,灯心止血糖浆,灯心止血糖浆
15305,跌打生骨胶囊,汉唐,跌打生骨胶囊,DS19589,跌打生骨胶囊,跌打生骨胶囊
15306,儿宝颗粒,适贝高,儿宝颗粒,DS19020,儿宝颗粒,儿宝颗粒
15307,二十五味竺黄散,金诃藏药,二十五味竺黄散,DS19430,二十五味竺黄散,二十五味竺黄散
15308,坤复康胶囊,坤复康胶囊,坤复康胶囊,DS13788,坤复康胶囊,坤复康胶囊
15309,益智康脑丸,益智康脑丸,益智康脑丸,DS19156,益智康脑丸,益智康脑丸
15310,海马巴戟胶囊,天一堂 ,海马巴戟胶囊,DS18226,海马巴戟胶囊,海马巴戟胶囊
15311,参一胶囊,,参一胶囊,DS17281,参一胶囊,参一胶囊
15312,肠炎宁胶囊,,肠炎宁胶囊,DS17952,肠炎宁胶囊,肠炎宁胶囊
15313,复方手参益智胶囊,格拉丹东,复方手参益智胶囊,DS18475,复方手参益智胶囊,复方手参益智胶囊
15314,股蓝蜂花胶囊,利君秦岭,股蓝蜂花胶囊,DS17302,股蓝蜂花胶囊,股蓝蜂花胶囊
15315,貂油治裂软膏,,貂油治裂软膏,DS19663,貂油治裂软膏,貂油治裂软膏
15316,净石灵片,仁源堂,净石灵片,DS13962,净石灵片,净石灵片
15317,疗癣卡西甫丸,摩美得,疗癣卡西甫丸,DS19744,疗癣卡西甫丸,疗癣卡西甫丸
15318,七珠健胃茶,七珠健胃茶,七珠健胃茶,DS19060,七珠健胃茶,七珠健胃茶
15320,厌食康颗粒,,厌食康颗粒,DS18633,厌食康颗粒,厌食康颗粒
15321,至宝三鞭胶囊,至宝三鞭胶囊,至宝三鞭胶囊,DS19166,至宝三鞭胶囊,至宝三鞭胶囊
15322,沙巴棕软胶囊,,沙巴棕软胶囊,DS13618,沙巴棕软胶囊,沙巴棕软胶囊
15323,前列欣胶囊,,前列欣胶囊,DS13686,前列欣胶囊,前列欣胶囊
15324,热淋清胶囊,,热淋清胶囊,DS13758,热淋清胶囊,热淋清胶囊
15325,苦木注射液,青峰药业 ,苦木注射液,DS15439,苦木注射液,苦木注射液
15326,溃疡胶囊,曲靖药业,溃疡胶囊,DS11955,溃疡胶囊,溃疡胶囊
15327,利舒康胶囊,益欣,利舒康胶囊,DS17018,利舒康胶囊,利舒康胶囊
15328,连蒲双清胶囊,连蒲双清胶囊,连蒲双清胶囊,DS15452,连蒲双清胶囊,连蒲双清胶囊
15329,茵胆平肝胶囊,,茵胆平肝胶囊,DS15478,茵胆平肝胶囊,茵胆平肝胶囊
15330,首明山胶囊,,首明山胶囊,DS15487,首明山胶囊,首明山胶囊
15331,胃病丸,,胃病丸,DS15997,胃病丸,胃病丸
15332,午时茶胶囊,,午时茶胶囊,DS16090,午时茶胶囊,午时茶胶囊
15333,复生康片,华仁太医药业,复生康片,DS15255,复生康片,复生康片
15334,喉药散,厦门中药厂 ,喉药散,DS13457,喉药散,喉药散
15335,华佗风痛宝片,盈康,华佗风痛宝片,DS14140,华佗风痛宝片,华佗风痛宝片
15337,替米沙坦分散片,,替米沙坦,DS1978,替米沙坦分散片,替米沙坦分散片
15338,龙血竭胶囊(肠溶),,龙血竭胶囊,DS1365,龙血竭胶囊(肠溶),龙血竭胶囊(肠溶)
15343,参七脑康胶囊,,参七脑康胶囊,DS11855,参七脑康胶囊,参七脑康胶囊
15344,注射用复合辅酶,注射用复合辅酶,复合辅酶,DS1338,注射用复合辅酶,注射用复合辅酶
15346,小儿清肺化痰泡腾片,,小儿清肺化痰泡腾片,DS18401,小儿清肺化痰泡腾片,小儿清肺化痰泡腾片
15348,注射用双半胱乙酯,,双半胱乙酯,DS21062,注射用双半胱乙酯,注射用双半胱乙酯
15349,注射用替硝唑,注射用替硝唑,替硝唑,DS1991,注射用替硝唑,注射用替硝唑
15350,注射用细胞色素C,,细胞色素C,DS20629,注射用细胞色素C,注射用细胞色素C
15351,注射用亚锡甲氧异腈,,亚锡甲氧异腈,DS20369,注射用亚锡甲氧异腈,注射用亚锡甲氧异腈
15352,注射用亚锡植酸钠,,亚锡植酸钠,DS20354,注射用亚锡植酸钠,注射用亚锡植酸钠
15357,桉油尿素乳膏,,桉油尿素,DS20044,桉油尿素乳膏,桉油尿素乳膏
15358,氨愈美麻分散片,,氨愈美麻,DS20134,氨愈美麻分散片,氨愈美麻分散片
15359,薄荷桉油含片,,薄荷桉油,DS20156,薄荷桉油含片,薄荷桉油含片
15360,复方丙酸氯倍他索软膏,金纽尔圆,复方丙酸氯倍他索,DS20692,复方丙酸氯倍他索软膏,复方丙酸氯倍他索软膏
15361,布洛伪麻胶囊,,布洛伪麻,DS61,布洛伪麻胶囊,布洛伪麻胶囊
15363,弹性酶片,,弹性酶,DS20341,弹性酶片,弹性酶片
15366,乙酰胺注射液,乙酰胺注射液,乙酰胺,DS20270,乙酰胺注射液,乙酰胺注射液
15367,左氧氟沙星注射液,,左氧氟沙星,DS2249,左氧氟沙星注射液,左氧氟沙星注射液
15369,山葡健脾颗粒,山葡健脾颗粒,山葡健脾颗粒,DS13317,山葡健脾颗粒,山葡健脾颗粒
15370,四味脾胃舒颗粒,四味脾胃舒颗粒,四味脾胃舒颗粒,DS13333,四味脾胃舒颗粒,四味脾胃舒颗粒
15371,消积化虫胶囊,,消积化虫胶囊,DS13351,消积化虫胶囊,消积化虫胶囊
15372,复方电解质注射液,勃脉力,复方电解质,DS3660,复方电解质注射液,复方电解质注射液
15373,复方川贝精片,复方川贝精片,复方川贝精片,DS3582,复方川贝精片,复方川贝精片
15374,小儿枸磺新啶片,,小儿枸磺新啶,DS20539,小儿枸磺新啶片,小儿枸磺新啶片
15375,银杏叶丸,银杏叶丸,银杏叶丸,DS2141,银杏叶丸,银杏叶丸
15377,乳宁片,,乳宁片,DS3696,乳宁片,乳宁片
15378,亮菌甲素注射液,,亮菌甲素,DS1920,亮菌甲素注射液,亮菌甲素注射液
15380,戊酸雌二醇片/雌二醇环丙孕酮片复合包装,,戊酸雌二醇/雌二醇环丙孕酮,DS22167,戊酸雌二醇片/雌二醇环丙孕酮片复合包装,戊酸雌二醇片/雌二醇环丙孕酮片复合包装
15387,双参颗粒,,双参颗粒,DS11908,双参颗粒,双参颗粒
15389,甲巯咪唑肠溶片,甲巯咪唑肠溶片,甲巯咪唑,DS506,甲巯咪唑肠溶片,甲巯咪唑肠溶片
15390,多潘立酮口腔崩解片,,多潘立酮,DS2302,多潘立酮口腔崩解片,多潘立酮口腔崩解片
15391,氨苄西林片,,氨苄西林,DS20048,氨苄西林片,氨苄西林片
15394,清喉咽合剂,碧通爽,清喉咽合剂,DS2077,清喉咽合剂,清喉咽合剂
15395,替加氟片,替加氟片,替加氟,DS870,替加氟片,替加氟片
15396,赖诺普利胶囊,益迈欧,赖诺普利,DS297,赖诺普利胶囊,赖诺普利胶囊
15397,乳核散结胶囊,,乳核散结胶囊,DS17060,乳核散结胶囊,乳核散结胶囊
15398,通天口服液,通天口服液,通天口服液,DS17094,通天口服液,通天口服液
15399,复方五味子酊,辰济药业 ,复方五味子酊,DS12515,复方五味子酊,复方五味子酊
15400,小儿解感片,,小儿解感片,DS17132,小儿解感片,小儿解感片
15401,蚁陈固涩口服液,,蚁陈固涩口服液,DS17149,蚁陈固涩口服液,蚁陈固涩口服液
15402,柴黄口服液,,柴黄口服液,DS15973,柴黄口服液,柴黄口服液
15403,产后逐瘀颗粒,,产后逐瘀颗粒,DS15345,产后逐瘀颗粒,产后逐瘀颗粒
15404,复方雪莲烧伤膏,天泰,复方雪莲烧伤膏,DS15567,复方雪莲烧伤膏,复方雪莲烧伤膏
15405,腹痛水,大陆药业 ,腹痛水,DS15991,腹痛水,腹痛水
15406,健脾壮腰药酒,健脾壮腰药酒,健脾壮腰药酒,DS17316,健脾壮腰药酒,健脾壮腰药酒
15407,芪参通络胶囊,,芪参通络胶囊,DS11888,芪参通络胶囊,芪参通络胶囊
15408,强力脑心康胶囊,,强力脑心康胶囊,DS11898,强力脑心康胶囊,强力脑心康胶囊
15409,七子填精口服液,,七子填精口服液,DS18287,七子填精口服液,七子填精口服液
15410,强肾镇痛丸,,强肾镇痛丸,DS18302,强肾镇痛丸,强肾镇痛丸
15411,三肾丸,,三肾丸,DS18319,三肾丸,三肾丸
15412,天麻祛风补片,天麻祛风补片,天麻祛风补片,DS18341,天麻祛风补片,天麻祛风补片
15413,小儿退热口服液,,小儿退热口服液,DS18369,小儿退热口服液,小儿退热口服液
15414,消肿镇痛膏,消肿镇痛膏,消肿镇痛膏,DS16588,消肿镇痛膏,消肿镇痛膏
15415,七香止痛丸,七香止痛丸,七香止痛丸,DS16659,七香止痛丸,七香止痛丸
15416,温胃降逆颗粒,,温胃降逆颗粒,DS16683,温胃降逆颗粒,温胃降逆颗粒
15417,仲景胃灵胶囊,,仲景胃灵胶囊,DS16696,仲景胃灵胶囊,仲景胃灵胶囊
15418,清舒油软膏,,清舒油软膏,DS16741,清舒油软膏,清舒油软膏
15419,小儿化痰止咳糖浆,,小儿化痰止咳糖浆,DS16799,小儿化痰止咳糖浆,小儿化痰止咳糖浆
15420,紫茶颗粒,紫茶颗粒,紫茶颗粒,DS16835,紫茶颗粒,紫茶颗粒
15421,小儿渗湿止泻散,小儿渗湿止泻散,小儿渗湿止泻散,DS16859,小儿渗湿止泻散,小儿渗湿止泻散
15422,五虎丹胶囊,,五虎丹胶囊,DS12923,五虎丹胶囊,五虎丹胶囊
15423,月白珍珠散,月白珍珠散,月白珍珠散,DS12934,月白珍珠散,月白珍珠散
15424,金玄痔科熏洗散,金玄痔科熏洗散,金玄痔科熏洗散,DS12957,金玄痔科熏洗散,金玄痔科熏洗散
15425,苏孜阿甫片,,苏孜阿甫片,DS11909,苏孜阿甫片,苏孜阿甫片
15426,心舒宝胶囊,心舒宝胶囊,心舒宝胶囊,DS11921,心舒宝胶囊,心舒宝胶囊
15427,益气活血颗粒,,益气活血颗粒,DS11935,益气活血颗粒,益气活血颗粒
15428,胃刻宁片,,胃刻宁片,DS11964,胃刻宁片,胃刻宁片
15429,金水鲜胶囊,金水鲜胶囊,金水鲜胶囊,DS12046,金水鲜胶囊,金水鲜胶囊
15431,人参五味子糖浆,,人参五味子糖浆,DS12088,人参五味子糖浆,人参五味子糖浆
15432,铁皮枫斗胶囊,,铁皮枫斗胶囊,DS12120,铁皮枫斗胶囊,铁皮枫斗胶囊
15433,脑心舒口服液,脑心舒口服液,脑心舒口服液,DS12181,脑心舒口服液,脑心舒口服液
15434,夜宁口服液,,夜宁口服液,DS12205,夜宁口服液,夜宁口服液
15435,止痢颗粒,,止痢颗粒,DS18063,止痢颗粒,止痢颗粒
15436,胃肠安丸,胃肠安丸,胃肠安丸,DS18096,胃肠安丸,胃肠安丸
15437,痰咳净散,痰咳净散,痰咳净散,DS18121,痰咳净散,痰咳净散
15438,乳康片,,乳康片,DS18135,乳康片,乳康片
15439,湿热痹胶囊,,湿热痹胶囊,DS18147,湿热痹胶囊,湿热痹胶囊
15440,九味羌活片,九味羌活片,九味羌活片,DS18162,九味羌活片,九味羌活片
15441,培元通脑胶囊,,培元通脑胶囊,DS18185,培元通脑胶囊,培元通脑胶囊
15442,小儿疏表丸,小儿疏表丸,小儿疏表丸,DS18220,小儿疏表丸,小儿疏表丸
15443,清热定惊散,,清热定惊散,DS16316,清热定惊散,清热定惊散
15444,穿王消炎胶囊,,穿王消炎胶囊,DS14888,穿王消炎胶囊,穿王消炎胶囊
15445,地锦草胶囊,吉贝尔,地锦草胶囊,DS12212,地锦草胶囊,地锦草胶囊
15446,洋参保肺胶囊,,洋参保肺胶囊,DS12437,洋参保肺胶囊,洋参保肺胶囊
15447,益阴消渴胶囊,,益阴消渴胶囊,DS12456,益阴消渴胶囊,益阴消渴胶囊
15448,睡安片,,睡安片,DS12539,睡安片,睡安片
15449,润肺化核膏,,润肺化核膏,DS12563,润肺化核膏,润肺化核膏
15450,龟蛇酒,乐邦,龟蛇酒,DS18961,龟蛇酒,龟蛇酒
15451,减肥胶囊,罗浮山制药,减肥胶囊,DS14490,减肥胶囊,减肥胶囊
15452,天丹通络片,天丹通络片,天丹通络片,DS17039,天丹通络片,天丹通络片
15453,越鞠丸,,越鞠丸,DS17096,越鞠丸,越鞠丸
15454,芪仙补肾胶囊,,芪仙补肾胶囊,DS18289,芪仙补肾胶囊,芪仙补肾胶囊
15455,茸桂补肾口服液,,茸桂补肾口服液,DS18312,茸桂补肾口服液,茸桂补肾口服液
15456,四味生精口服液,四味生精口服液,四味生精口服液,DS18333,四味生精口服液,四味生精口服液
15457,银翘合剂,,银翘合剂,DS18370,银翘合剂,银翘合剂
15458,愈伤膏,,愈伤膏,DS16593,愈伤膏,愈伤膏
15459,虫草参芪口服液,,虫草参芪口服液,DS17283,虫草参芪口服液,虫草参芪口服液
15460,猴耳环消炎片,花城制药,猴耳环消炎片,DS15388,猴耳环消炎片,猴耳环消炎片
15461,克比热提片,盘龙,克比热提片,DS19449,克比热提片,克比热提片
15462,梁财信跌打丸,冯了性,梁财信跌打丸,DS16536,梁财信跌打丸,梁财信跌打丸
15463,清热化滞颗粒,,清热化滞颗粒,DS18026,清热化滞颗粒,清热化滞颗粒
15464,三果汤含片,,三果汤含片,DS15154,三果汤含片,三果汤含片
15465,西园喉药散,,西园喉药散,DS15182,西园喉药散,西园喉药散
15466,清热利胆颗粒,,清热利胆颗粒,DS15029,清热利胆颗粒,清热利胆颗粒
15467,湿痒洗液,,湿痒洗液,DS15058,湿痒洗液,湿痒洗液
15468,竹红菌素软膏,,竹红菌素软膏,DS15071,竹红菌素软膏,竹红菌素软膏
15469,乳块消软胶囊,,乳块消软胶囊,DS15088,乳块消软胶囊,乳块消软胶囊
15470,消结安胶囊,,消结安胶囊,DS15106,消结安胶囊,消结安胶囊
15471,清咽六味散,,清咽六味散,DS15146,清咽六味散,清咽六味散
15472,止咳枇杷合剂,,止咳枇杷合剂,DS18442,止咳枇杷合剂,止咳枇杷合剂
15473,竹沥膏,,竹沥膏,DS18454,竹沥膏,竹沥膏
15474,二十五味珊瑚丸,二十五味珊瑚丸,二十五味珊瑚丸,DS17633,二十五味珊瑚丸,二十五味珊瑚丸
15475,红草止鼾胶囊,福和华星,红草止鼾胶囊,DS16117,红草止鼾胶囊,红草止鼾胶囊
15476,结石通胶囊,红星药业,结石通胶囊,DS14265,结石通胶囊,结石通胶囊
15477,糖尿灵片,,糖尿灵片,DS12114,糖尿灵片,糖尿灵片
15478,坤宝丸,德昌祥,坤宝丸,DS14609,坤宝丸,坤宝丸
15479,莲花峰茶,莲花峰 ,莲花峰茶,DS17407,莲花峰茶,莲花峰茶
15480,复方夏枯草降压糖浆,复方夏枯草降压糖浆,复方夏枯草降压糖浆,DS13882,复方夏枯草降压糖浆,复方夏枯草降压糖浆
15481,参乌安神口服液,,参乌安神口服液,DS12510,参乌安神口服液,参乌安神口服液
15482,银花感冒颗粒,,银花感冒颗粒,DS16616,银花感冒颗粒,银花感冒颗粒
15483,胃疡宁丸,,胃疡宁丸,DS16682,胃疡宁丸,胃疡宁丸
15484,麝香醒神搽剂,,麝香醒神搽剂,DS16710,麝香醒神搽剂,麝香醒神搽剂
15485,三子止咳胶囊,,三子止咳胶囊,DS16774,三子止咳胶囊,三子止咳胶囊
15486,映山红糖浆,,映山红糖浆,DS16805,映山红糖浆,映山红糖浆
15487,小儿止泻灵胶囊,小儿止泻灵胶囊,小儿止泻灵胶囊,DS16863,小儿止泻灵胶囊,小儿止泻灵胶囊
15488,参鹿补虚胶囊,,参鹿补虚胶囊,DS17263,参鹿补虚胶囊,参鹿补虚胶囊
15489,异维A酸凝胶,爱思洁,异维A酸,DS1633,异维A酸凝胶,异维A酸凝胶
15490,儿童清咽解热口服液,儿童清咽解热口服液,儿童清咽解热口服液,DS13422,儿童清咽解热口服液,儿童清咽解热口服液
15491,茯苓多糖口服液,补天,茯苓多糖口服液,DS19030,茯苓多糖口服液,茯苓多糖口服液
