,ID,PRODUCT_NAME,TRAD_NAME,CHINESE_PATENT_MEDICINE,SMALL_GENERIC_ID,LABEL_FORM_CODE,ACTUAL_FORM_CODE,DRUG_RULE_TYPE,CHRONIC_DRUG,TERM_ID,UPDATE_TIME,UPDATE_BY,DRUG_CODE,SPEC,PACK_SPEC,DOSAGE_UNIT,MIN_UNIT,MAX_UNIT,DOSAGE_UNIT_MIN_SCALE,MIN_UNIT_MAX_SCALE,SPEC_UNIT_MAX_SCALE,EXCEL_CODE,ACTUAL_FORM_NAME,IS_SUBMIT,IS_ENABLE,DRUG_TYPE,CREATE_TIME,STANDARD,PACK,DOSE_VERIFICATION,IS_PUBLISH,SF_FZYY,BIG_GENERIC_CODE,DISPOSED_PRODUCT_NAME,PY
14739,14740,DR90373,金红颗粒,1,DS12303,5,501,0,0,2014/12/18,15:57,gulingling,228545,1,1,SI8548,1,0,金红颗粒,jinhongkeli,,,,,,,,,,,,,,,
14740,14741,DR96597,芪骨胶囊,1,DS19608,1,102,0,0,2015/2/10,14:53,gutingting,168060,1,1,SI8595,1,0,芪骨胶囊,qigujiaonang,,,,,,,,,,,,,,,
14741,14742,DR91504,小儿牛黄清肺散,1,DS18396,6,601,0,0,2015/3/12,9:18,gutingting,157116,1,1,SI8508,1,0,小儿牛黄清肺散,xiaoerniuhuangqingfeisan,,,,,,,,,,,,,,,
14742,14743,DR91523,小儿止嗽糖浆,小儿止咳糖浆,1,DS18418,3,314,0,0,2014/12/8,10:12,gutingting,144283,1,1,SI8508,1,0,小儿止嗽糖浆,xiaoerzhisoutangjiang,,,,,,,,,,,,,,
14743,14744,DR91553,珠莲清心口服液,1,DS16339,3,306,0,0,2015/1/8,10:27,gutingting,259870,1,1,SI8502,1,0,珠莲清心口服液,zhulianqingxinkoufuye,,,,,,,,,,,,,,,
14744,14745,DR91638,清胃丸,1,DS16423,4,401,0,0,2015/2/11,19:44,gulingling,132007,1,1,SI8496,1,0,清胃丸,qingweiwan,,,,,,,,,,,,,,,
14745,14746,DR91661,四季三黄丸,四季三黄丸,1,DS16446,4,401,0,0,2014/11/7,9:31,gutingting,226326,1,1,SI8496,1,0,四季三黄丸,sijisanhuangwan,,,,,,,,,,,,,,
14746,14747,DR91697,田七颗粒,1,DS16485,5,501,0,1,2015/3/25,14:02,gulingling,3856,1,1,SI8591,1,0,田七颗粒,tianqikeli,,,,,,,,,,,,,,,
14747,14748,DR92924,芩暴红止咳胶囊,1,DS17901,1,102,0,0,2015/2/5,15:57,gulingling,238051,1,1,SI8508,1,0,芩暴红止咳胶囊,qinbaohongzhikejiaonang,,,,,,,,,,,,,,,
14748,14749,DR92935,清热止咳颗粒,1,DS17912,5,501,0,0,2015/2/6,10:01,gulingling,110793,1,1,SI8508,1,0,清热止咳颗粒,qingrezhikekeli,,,,,,,,,,,,,,,
14749,14750,DR92951,痛泻宁颗粒,痛泻宁颗粒,1,DS17930,5,501,0,0,2014/10/24,10:01,gutingting,154764,1,1,SI8495,1,0,痛泻宁颗粒,tongxieningkeli,,,,,,,,,,,,,,
14750,14751,DR92982,枫蓼肠胃康分散片,枫蓼肠胃康分散片,1,DS17964,1,10106,0,0,2014/10/10,15:58,gutingting,203036,1,1,SI8501,1,0,枫蓼肠胃康分散片,fengliaochangweikangfensanpian,,,,,,,,,,,,,,
14751,14752,DR93036,千紫红颗粒,1,DS18021,5,501,0,0,2015/2/12,10:15,gulingling,209846,1,1,SI8501,1,0,千紫红颗粒,qianzihongkeli,,,,,,,,,,,,,,,
14752,14753,DR93047,双黄肠炎分散片,1,DS18032,1,10106,0,0,2017/3/15,12:55,gusuli,271101,1,1,SI8501,1,0,双黄肠炎分散片,shuanghuangchangyanfensanpian,,,,,,,,,,,,,,,
14753,14754,DR93076,射干利咽口服液,1,DS15162,3,306,0,0,2015/7/17,13:19,gutingting,228077,1,1,SI8588,1,0,射干利咽口服液,sheganliyankoufuye,,,,,,,,,,,,,,,
14754,14755,DR93086,四季消炎喉片,四季消炎喉片,1,DS15172,1,101,0,0,2014/11/7,9:33,gutingting,257952,1,1,SI8588,1,0,四季消炎喉片,sijixiaoyanhoupian,,,,,,,,,,,,,,
14755,14756,DR97272,麝香祛痛气雾剂,1,DS19559,36,3601,0,0,2015/2/3,15:05,gutingting,205867,1,1,SI8594,1,0,麝香祛痛气雾剂,shexiangqutongqiwuji,,,,,,,,,,,,,,,
14756,14757,DR97282,双虎肿痛宁,双虎肿痛宁,1,DS19569,10,1007,0,0,2014/11/13,15:30,gutingting,239307,1,1,SI8594,1,0,双虎肿痛宁,shuanghuzhongtongning,,,,,,,,,,,,,,
14757,14758,DR97295,阿胶强骨口服液,1,DS19582,3,306,0,0,2017/3/30,14:22,liuyan,271510,1,1,SI8595,1,0,阿胶强骨口服液,ajiaoqianggukoufuye,,,,,,,,,,,,,,,
14758,14759,DR97326,狗皮膏(改进型),1,DS18662,9,902,0,0,2016/10/27,10:51,zhengbingwei,1,1,1,0,狗皮膏(改进型),goupigao(gaijinxing),,,,,,,,,,,,,,,,,
14759,14760,DR97345,玄麦甘桔胶囊,1,DS18683,1,102,0,0,2015/3/9,14:49,gutingting,235913,1,1,SI8588,1,0,玄麦甘桔胶囊,xuanmaiganjiejiaonang,,,,,,,,,,,,,,,
14760,14761,DR97628,酪酸梭菌活菌胶囊,米桑,0,DS21926,1,102,0,0,2015/7/7,13:22,gutingting,150729,1,1,SI400,1,0,酪酸梭菌活菌胶囊,laosuansuojunhuojunjiaonang,,,,,,,,,,,,,,
14761,14762,DR97777,参蛇偏瘫胶囊,1,DS12268,1,102,0,0,2014/10/13,11:29,lujingjing,108663,1,1,SI8542,1,0,参蛇偏瘫胶囊,canshepiantanjiaonang,,,,,,,,,,,,,,,
14762,14763,DR3780,盐酸哌甲酯片,盐酸哌甲酯片,0,DS1573,1,101,0,0,2014/8/15,11:16,gutingting,785,片剂,1,1,SI877,1,0,盐酸哌甲酯片,yansuanpaijiazhipian,,,,,,,,,,,,,
14763,14764,DR1877,桂龙咳喘宁胶囊,1,DS1577,1,102,0,0,2017/2/16,11:29,liuyan,238430,430,硬胶囊,1,1,SI8510,1,0,桂龙咳喘宁胶囊,guilongkechuanningjiaonang,,,,,,,,,,,,,
14764,14765,DR88018,垂体前叶肾上腺皮质提取物注射液,0,DS20269,19,1902,0,0,2015/7/3,13:41,gulingling,1989,注射液,1,1,SI658,1,0,垂体前叶肾上腺皮质提取物注射液,chuitiqianyeshenshangxianpizhitiquwuzhusheye,,,,,,,,,,,,,,
14765,14766,DR99412,归元健脑片,百年康鑫,1,DS18848,1,101,0,0,2014/12/22,15:02,lujingjing,153629,1,1,SI8522,1,0,归元健脑片,guiyuanjiannaopian,,,,,,,,,,,,,,
14766,14767,DR98609,蜂蜡素胶囊,白云山,1,DS14477,1,102,0,1,2015/1/27,13:16,gulingling,181092,1,1,SI8567,1,0,蜂蜡素胶囊,fenglasujiaonang,,,,,,,,,,,,,,
14767,14768,DR99666,黄地养阴颗粒,长生药业,1,DS19718,5,501,0,0,2015/1/20,15:28,lujingjing,219289,1,1,SI8596,1,0,黄地养阴颗粒,huangdiyangyinkeli,,,,,,,,,,,,,,
14768,14769,DR88165,锝[99mTc]甲氧乙腈注射液,0,DS20358,19,1902,0,0,2017/4/1,14:51,liuyan,270967,注射液,1,1,1,0,锝(99mtc)甲氧乙腈注射液,de(99mtc)jiayangyijingzhusheye,,,,,,,,,,,,,,,
14769,14770,DR88173,锝[99mTc]亚甲基二膦酸盐注射液,0,DS20380,19,1902,0,0,2015/2/5,10:34,gutingting,4302,注射液,1,1,SI1016,1,0,锝(99mtc)亚甲基二膦酸盐注射液,de(99mtc)yajiajierlinsuanyanzhusheye,,,,,,,,,,,,,,
14770,14771,DR89085,盐酸林可霉素氯化钠注射液,0,DS21803,19,1902,2,0,2015/4/13,13:37,gulingling,237078,注射液,1,1,SI694,1,0,盐酸林可霉素氯化钠注射液,yansuanlinkemeisulu:huanazhusheye,,,,,,,,,,,,,,
14771,14772,DR89102,盐酸罗通定片,0,DS23530,1,101,0,0,2018/1/31,19:28,zhengbingwei,88601,片剂,1,1,SI834,1,0,盐酸罗通定片,yansuanluotongdingpian,,,,,,,,,,,,,,
14772,14773,DR89116,盐酸洛美沙星软膏,0,DS1251,8,801,0,1,2015/4/13,14:23,gulingling,224977,软膏剂,1,1,SI602,1,0,盐酸洛美沙星软膏,yansuanluomeishaxingruangao,,,,,,,,,,,,,,
14773,14774,DR89142,盐酸吗啡缓释片,0,DS23490,2,201,0,0,2018/1/31,17:29,shinimin,6686,缓释片,1,1,SI825,1,0,盐酸吗啡缓释片,yansuanmafeihuanshipian,,,,,,,,,,,,,,
14774,14775,DR89154,盐酸美他环素胶囊,0,DS21605,1,102,2,0,2015/4/16,15:14,gutingting,158315,硬胶囊,1,1,SI674,1,0,盐酸美他环素胶囊,yansuanmeitahuansujiaonang,,,,,,,,,,,,,,
14775,14776,DR89178,盐酸奈福泮胶囊,0,DS21500,1,102,0,0,2015/4/16,14:20,gutingting,221632,缓释胶囊,1,1,SI834,1,0,盐酸奈福泮胶囊,yansuannaifupanjiaonang,,,,,,,,,,,,,,
14776,14777,DR89201,盐酸哌仑西平片,0,DS21410,1,101,0,0,2015/4/15,11:02,gutingting,147865,片剂,1,1,SI367,1,1,0,盐酸哌仑西平片,yansuanpailunxipingpian,,,,,,,,,,,,,
14777,14778,DR89230,盐酸青藤碱肠溶片,0,DS20336,1,10101,0,0,2015/4/13,14:46,gulingling,135727,肠溶片,1,1,SI1033,1,0,盐酸青藤碱肠溶片,yansuanqingtengjianchangrongpian,,,,,,,,,,,,,,
14778,14779,DR89258,盐酸噻氯匹定胶囊,0,DS21169,1,102,0,0,2015/7/7,9:19,gutingting,186415,硬胶囊,1,1,SI449,1,0,盐酸噻氯匹定胶囊,yansuansailu:pidingjiaonang,,,,,,,,,,,,,,
14779,14780,DR89278,盐酸四环素醋酸可的松眼膏,0,DS20962,20,2001,0,0,2015/7/7,9:59,gutingting,146687,眼膏剂,1,1,SI959,1,0,盐酸四环素醋酸可的松眼膏,yansuansihuansucusuankedesongyangao,,,,,,,,,,,,,,
14780,14781,DR89682,百花膏,1,DS16992,31,3101,0,0,2014/9/22,13:49,lujingjing,266078,煎膏剂,1,1,SI8509,1,0,百花膏,baihuagao,,,,,,,,,,,,,,
14781,14782,DR89701,斑龙固肾胶囊,康而福,1,DS17162,1,102,0,0,2014/9/22,16:34,lujingjing,261931,硬胶囊,1,1,SI8524,1,0,斑龙固肾胶囊,banlonggushenjiaonang,,,,,,,,,,,,,
14782,14783,DR89725,强力枇杷露（无糖型）,强力枇杷露（无糖型）,1,DS2236,3,301,0,0,2014/9/23,11:22,beile,9306,口服溶液剂,0,0,SI8508,0,0,强力枇杷露(无糖型),qianglipipalu(wutangxing),,,,,,,,,,,,,
14783,14784,DR89771,消痛贴膏,消痛贴膏,1,DS17635,9,902,0,0,2014/9/23,17:07,gutingting,7522,贴膏剂,1,1,SI8597,1,0,消痛贴膏,xiaotongtiegao,,,,,,,,,,,,,
14784,14785,DR88255,淀粉酶口服溶液,0,DS20420,3,301,0,0,2017/4/6,10:40,liuyan,232858,口服溶液剂,1,1,SI404,2017/4/6,10:40,1,0,淀粉酶口服溶液,dianfenmeikoufurongye,,,,,,,,,,,,
14785,14786,DR88303,对乙酰氨基酚丸,0,DS92,4,401,0,0,2015/11/5,13:51,gutingting,219254,丸剂,1,1,SI833,1,0,对乙酰氨基酚丸,duiyixiananjifenwan,,,,,,,,,,,,,,
14786,14787,DR88426,右美沙芬缓释混悬液,小眉,0,DS20102,3,302,0,0,2015/4/14,13:13,gutingting,243687,口服混悬剂,1,1,SI937,1,0,右美沙芬缓释混悬液,youmeishafenhuanshihunxuanye,,,,,,,,,,,,,
14787,14788,DR89695,柏艾胶囊,1,DS19877,1,102,0,0,2014/9/22,15:19,lujingjing,166407,硬胶囊,1,1,SI8598,1,0,柏艾胶囊,boaijiaonang,,,,,,,,,,,,,,
14788,14789,DR89726,硝酸毛果芸香碱滴眼液0.5%,真瑞,0,DS21902,15,1502,0,0,2014/9/23,11:24,gutingting,1903,滴眼液,1,1,SI962,1,0,硝酸毛果芸香碱滴眼液0.5%,xiaosuanmaoguoyunxiangjiandiyanye0.5%,,,,,,,,,,,,,
14789,14790,DR89769,开胸顺气胶囊,开胸顺气胶囊,1,DS17091,1,102,0,0,2014/9/23,16:45,beile,206791,硬胶囊,1,1,SI8551,1,0,开胸顺气胶囊,kaixiongshunqijiaonang,,,,,,,,,,,,,
14790,14791,DR87110,非诺洛芬钙片,0,DS20544,1,101,0,0,2015/6/26,13:07,gutingting,165301,片剂,1,1,SI792,1,0,非诺洛芬钙片,feinuoluofengaipian,,,,,,,,,,,,,,
14791,14792,DR87156,呋喃西林止血膏布,0,DS20580,9,901,0,0,2015/2/10,13:18,gutingting,194494,贴剂,1,1,1,0,呋喃西林止血膏布,funanxilinzhixuegaobu,,,,,,,,,,,,,,,
14792,14793,DR87305,复方薄荷柳酯搽剂,0,DS20679,10,1006,0,0,2015/4/16,11:17,gulingling,127430,搽剂,1,1,SI562,1,0,复方薄荷柳酯搽剂,fufangboheliuzhichaji,,,,,,,,,,,,,,
14793,14794,DR87340,复方茶酮缓释片,0,DS20697,2,201,0,0,2015/4/16,9:43,gulingling,260134,缓释片,1,1,SI932,1,0,复方茶酮缓释片,fufangchatonghuanshipian,,,,,,,,,,,,,,
14794,14795,DR89319,盐酸妥洛特罗片,0,DS23563,1,101,0,0,2018/3/27,16:38,zhengbingwei,196332,片剂,1,1,1,0,盐酸妥洛特罗片,yansuantuoluoteluopian,,,,,,,,,,,,,,,
14795,14796,DR89340,盐酸西替利嗪口腔崩解片,0,DS1598,1,105,0,0,2014/9/28,14:43,gutingting,240890,口腔崩解片,1,1,SI946,1,0,盐酸西替利嗪口腔崩解片,yansuanxitiliqinkouqiangbengjiepian,,,,,,,,,,,,,,
14796,14797,DR89374,盐酸异可利定片,0,DS20243,1,101,0,0,2015/7/6,16:36,gutingting,259902,片剂,1,1,SI1033,1,0,盐酸异可利定片,yansuanyikelidingpian,,,,,,,,,,,,,,
14797,14798,DR89394,盐酸左氧氟沙星滴耳液,0,DS23473,16,1602,2,0,2018/3/21,17:52,zhengbingwei,147405,滴耳液,1,1,1,0,盐酸左氧氟沙星滴耳液,yansuanzuoyangfushaxingdierye,,,,,,,,,,,,,,,
14798,14799,DR89413,氧氟沙星氯化钠注射液,0,DS20331,19,1902,2,0,2015/1/14,11:09,gutingting,147283,注射液,1,1,SI697,1,0,氧氟沙星氯化钠注射液,yangfushaxinglu:huanazhusheye,,,,,,,,,,,,,,
14799,14800,DR89456,依那普利氢氯噻嗪分散片,0,DS20302,1,10106,0,1,2015/7/7,10:05,gutingting,188880,分散片,1,1,SI542,1,0,依那普利氢氯噻嗪分散片,yineipuliqinglu:saiqinfensanpian,,,,,,,,,,,,,,
14800,14801,DR89499,乙水杨胺片,0,DS20271,1,101,0,0,2015/4/14,15:39,gutingting,158289,片剂,1,1,SI831,1,0,乙水杨胺片,yishuiyanganpian,,,,,,,,,,,,,,
14801,14802,DR89510,乙酰谷酰胺葡萄糖注射液,云可舒,0,DS20266,19,1902,0,0,2015/3/2,10:35,gutingting,257666,注射液,1,1,SI879,1,0,乙酰谷酰胺葡萄糖注射液,yixianguxiananputaotangzhusheye,,,,,,,,,,,,,
14802,14803,DR89540,异丁司特缓释胶囊,维畅,0,DS20246,2,204,0,0,2015/2/16,13:20,gutingting,207851,缓释胶囊,1,1,SI933,1,0,异丁司特缓释胶囊,yidingsitehuanshijiaonang,,,,,,,,,,,,,
14803,14804,DR89563,益康倍松乳膏,0,DS20225,8,802,0,0,2015/2/28,14:33,gutingting,212654,乳膏剂,1,1,SI556,1,0,益康倍松乳膏,yikangbeisongrugao,,,,,,,,,,,,,,
14804,14805,DR89587,注射用异戊巴比妥钠,0,DS20238,19,1901,1,0,2017/4/13,16:40,liuyan,271399,注射剂,1,1,SI867,1,0,注射用异戊巴比妥钠,zhusheyongyiwubabituona,,,,,,,,,,,,,,
14805,14806,DR89625,棕榈氯霉素(B型)颗粒,0,DS19983,5,501,2,0,2015/7/7,13:05,gutingting,159270,颗粒剂,1,1,SI675,1,0,棕榈氯霉素(b型)颗粒,zonglu:lu:meisu(bxing)keli,,,,,,,,,,,,,,
14806,14807,DR93517,田七痛经散,田七痛经散,1,DS15637,6,601,0,0,2014/10/29,13:38,gutingting,247473,1,1,SI8577,1,0,田七痛经散,tianqitongjingsan,,,,,,,,,,,,,,
14807,14808,DR93535,痛经丸,1,DS15655,4,401,0,0,2015/3/26,15:11,gulingling,143527,1,1,SI8577,1,0,痛经丸,tongjingwan,,,,,,,,,,,,,,,
14808,14809,DR89897,保童化痰丸,保童化痰丸,1,DS17800,4,405,0,0,2014/9/25,10:02,lujingjing,3372,1,1,SI8508,1,0,保童化痰丸,baotonghuatanwan,,,,,,,,,,,,,,
14809,14810,DR89941,北豆根胶囊,1,DS14877,1,102,0,0,2014/9/25,14:57,lujingjing,211498,1,1,SI8497,1,0,北豆根胶囊,beidougenjiaonang,,,,,,,,,,,,,,,
14810,14811,DR89969,香砂养胃乳剂,香砂养胃乳剂,1,DS16003,3,304,0,0,2014/9/25,16:45,gutingting,218322,1,1,SI8504,1,0,香砂养胃乳剂,xiangshayangweiruji,,,,,,,,,,,,,,
14811,14812,DR90020,丁二磺酸腺苷蛋氨酸肠溶片,思美泰,0,DS1947,1,10101,0,0,2014/9/26,15:06,gutingting,8790,1,1,1,0,丁二磺酸腺苷蛋氨酸肠溶片,dingerhuangsuanxiangandanansuanchangrongpian,,,,,,,,,,,,,,,
14812,14813,DR90093,西帕依麦孜彼子口服液,西帕依麦孜彼子口服液,1,DS19520,3,306,0,0,2014/9/28,16:33,gutingting,266444,1,1,SI8597,1,0,西帕依麦孜彼子口服液,xipayimaizibizikoufuye,,,,,,,,,,,,,,
14813,14814,DR90223,参地益肾口服液,1,DS19184,3,306,0,0,2014/10/8,14:44,lujingjing,136459,1,1,SI8533,1,0,参地益肾口服液,candiyishenkoufuye,,,,,,,,,,,,,,,
14814,14815,DR90399,木香理气片,1,DS12329,1,101,0,0,2015/2/6,14:20,gulingling,234924,1,1,SI8548,1,0,木香理气片,muxiangliqipian,,,,,,,,,,,,,,,
14815,14816,DR90413,舒肝调气丸,舒肝调气丸,1,DS12343,4,401,0,0,2014/11/19,15:34,gutingting,144673,1,1,SI8548,1,0,舒肝调气丸,shugandiaoqiwan,,,,,,,,,,,,,,
14816,14817,DR89864,刺五加颗粒,刺五加颗粒,1,DS18136,5,501,0,0,2014/9/24,16:27,beile,76342,1,1,SI8517,1,0,刺五加颗粒,ciwujiakeli,,,,,,,,,,,,,,
14817,14818,DR89933,抱龙丸,1,DS16309,4,405,0,0,2014/9/25,13:55,lujingjing,252101,1,1,SI8502,1,0,抱龙丸,baolongwan,,,,,,,,,,,,,,,
14818,14819,DR90036,痹欣片,1,DS13926,1,101,0,0,2015/1/9,13:25,gulingling,246856,1,1,SI8558,1,0,痹欣片,bixinpian,,,,,,,,,,,,,,,
14819,14820,DR90092,驳骨水,1,DS19540,10,1007,0,0,2014/9/28,16:32,lujingjing,266098,1,1,SI8594,1,0,驳骨水,bogushui,,,,,,,,,,,,,,,
14820,14821,DR90158,补血当归胶囊,1,DS17254,1,102,0,0,2014/9/29,14:53,lujingjing,240665,1,1,SI8526,1,0,补血当归胶囊,buxuedangguijiaonang,,,,,,,,,,,,,,,
14821,14822,DR90226,健脾止泻宁颗粒,健脾止泻宁颗粒,1,DS12635,5,501,0,0,2014/10/8,14:52,yangruier,226458,1,1,SI8518,1,0,健脾止泻宁颗粒,jianpizhixieningkeli,,,,,,,,,,,,,,
14822,14823,DR90420,双金胃疡胶囊,双金胃疡胶囊,1,DS12351,1,102,0,0,2014/11/11,9:35,gutingting,188177,1,1,SI8548,1,0,双金胃疡胶囊,shuangjinweiyangjiaonang,,,,,,,,,,,,,,
14823,14824,DR90445,通滞苏润江片,通滞苏润江片,1,DS12618,1,101,0,0,2014/10/24,11:04,gutingting,178140,1,1,SI8597,1,0,通滞苏润江片,tongzhisurunjiangpian,,,,,,,,,,,,,,
14824,14825,DR90473,心血宁片,1,DS12650,1,101,0,0,2015/1/28,14:05,gulingling,112105,1,1,SI8543,1,0,心血宁片,xinxueningpian,,,,,,,,,,,,,,,
14825,14826,DR89861,保和咀嚼片,邦民,1,DS13240,1,10109,0,0,2014/9/24,16:06,lujingjing,233792,1,1,SI8551,1,0,保和咀嚼片,baohejujiaopian,,,,,,,,,,,,,,
14826,14827,DR89920,保心宁片,1,DS12701,1,101,0,1,2015/1/27,10:34,gulingling,211451,1,1,SI8543,1,0,保心宁片,baoxinningpian,,,,,,,,,,,,,,,
14827,14828,DR89952,贝参平喘胶囊,1,DS16875,1,102,0,0,2014/9/25,15:22,lujingjing,245894,1,1,SI8510,1,0,贝参平喘胶囊,beicanpingchuanjiaonang,,,,,,,,,,,,,,,
14828,14829,DR95203,千金保孕丸,1,DS14069,4,401,0,0,2015/3/23,13:24,gulingling,260886,1,1,SI8576,1,0,千金保孕丸,qianjinbaoyunwan,,,,,,,,,,,,,,,
14829,14830,DR93167,金薯叶止血合剂,金薯叶止血合剂,1,DS15268,3,310,0,0,2014/11/13,16:40,gutingting,4278,1,1,SI8575,1,0,金薯叶止血合剂,jinshuyezhixueheji,,,,,,,,,,,,,,
14830,14831,DR90467,瘀血痹颗粒,1,DS12642,5,501,0,0,2015/1/28,14:01,gulingling,256527,1,1,SI8562,1,0,瘀血痹颗粒,yuxuebikeli,,,,,,,,,,,,,,,
14831,14832,DR94270,新血宝胶囊,1,DS12570,1,102,0,0,2015/2/26,11:05,gulingling,112008,1,1,SI8526,1,0,新血宝胶囊,xinxuebaojiaonang,,,,,,,,,,,,,,,
14832,14833,DR99274,肛安软膏,荣昌制药,1,DS12948,8,801,0,0,2014/12/17,15:25,lujingjing,149041,1,1,SI8571,1,0,肛安软膏,ganganruangao,,,,,,,,,,,,,,
14833,14834,DR99537,嗨诺惰秋齐胶囊,龙发制药,1,DS16638,1,102,0,0,2014/12/31,13:54,lujingjing,237081,1,1,SI8503,1,0,嗨诺惰秋齐胶囊,hainuoduoqiuqijiaonang,,,,,,,,,,,,,,
14834,14835,DR91452,天茸双子颗粒,天茸双子颗粒,1,DS18342,5,501,0,0,2014/11/11,10:13,gutingting,245783,1,1,SI8524,1,0,天茸双子颗粒,tianrongshuangzikeli,,,,,,,,,,,,,,
14835,14836,DR91483,太和妙灵丸,1,DS18372,4,401,0,0,2015/3/25,14:52,gulingling,144137,1,1,SI8508,1,0,太和妙灵丸,taihemiaolingwan,,,,,,,,,,,,,,,
14836,14837,DR97973,陈香露白露胶囊,1,DS12271,1,102,0,0,2014/10/16,15:33,lujingjing,202942,1,1,SI8548,1,0,陈香露白露胶囊,chenxianglubailujiaonang,,,,,,,,,,,,,,,
14837,14838,DR98250,胆石通利胶囊,1,DS15536,1,102,0,0,2014/11/6,13:09,lujingjing,250914,1,1,SI8569,1,0,胆石通利胶囊,danshitonglijiaonang,,,,,,,,,,,,,,,
14838,14839,DR100106,咳感康口服液,奇力,1,DS18505,3,306,0,0,2015/2/5,14:43,lujingjing,229936,1,1,SI8489,1,0,咳感康口服液,kegankangkoufuye,,,,,,,,,,,,,,
14839,14840,DR100310,灵源万应茶,灵源,1,DS14925,47,4701,0,0,2015/2/12,13:10,lujingjing,164027,1,1,SI8489,1,0,灵源万应茶,lingyuanwanyingcha,,,,,,,,,,,,,,
14840,14841,DR93044,桑龙利肝颗粒,1,DS18029,5,501,0,0,2017/3/15,12:55,gusuli,1,1,SI8501,1,0,桑龙利肝颗粒,sanglongligankeli,,,,,,,,,,,,,,,,
14841,14842,DR93073,山香圆含片,1,DS15159,1,10108,0,0,2015/3/31,13:10,gulingling,131153,1,1,SI8588,1,0,山香圆含片,shanxiangyuanhanpian,,,,,,,,,,,,,,,
14842,14843,DR93098,咽喉清喉滴丸,1,DS15186,4,402,0,0,2015/3/6,11:27,gutingting,235631,1,1,SI8588,1,0,咽喉清喉滴丸,yanhouqinghoudiwan,,,,,,,,,,,,,,,
14843,14844,DR96054,清热卡森胶囊,1,DS15027,1,102,0,0,2015/5/11,9:31,gutingting,175391,1,1,SI8500,1,0,清热卡森胶囊,qingrekasenjiaonang,,,,,,,,,,,,,,,
14844,14845,DR96077,五味治肝片,五味治肝片,1,DS15050,1,101,0,0,2014/12/18,15:44,gutingting,203431,1,1,SI8500,1,0,五味治肝片,wuweizhiganpian,,,,,,,,,,,,,,
14845,14846,DR96098,参七乳泰片,1,DS15073,1,101,0,0,2014/10/10,9:38,lujingjing,96344,1,1,SI8582,1,0,参七乳泰片,canqirutaipian,,,,,,,,,,,,,,,
14846,14847,DR96114,乳块消糖浆,1,DS15089,3,314,0,0,2015/2/10,18:00,gulingling,261248,1,1,SI8582,1,0,乳块消糖浆,rukuaixiaotangjiang,,,,,,,,,,,,,,,
14847,14848,DR96130,消结安口服液,1,DS15107,3,306,0,0,2015/3/16,16:50,gutingting,227024,1,1,SI8582,1,0,消结安口服液,xiaojieankoufuye,,,,,,,,,,,,,,,
14848,14849,DR96165,清咽抑火丸,1,DS15150,4,401,0,0,2015/4/2,15:16,gulingling,144829,1,1,SI8588,1,0,清咽抑火丸,qingyanyihuowan,,,,,,,,,,,,,,,
14849,14850,DR96189,止咳桃花胶囊,1,DS18445,1,102,0,0,2015/2/11,17:54,gutingting,183271,1,1,SI8508,1,0,止咳桃花胶囊,zhiketaohuajiaonang,,,,,,,,,,,,,,,
14850,14851,DR96202,竹沥水,1,DS18458,3,301,0,0,2014/12/9,10:11,gulingling,213581,1,1,SI8508,1,0,竹沥水,zhulishui,,,,,,,,,,,,,,,
14851,14852,DR98473,二母宁嗽丸,双人药业,1,DS14312,4,401,0,0,2014/11/14,16:12,lujingjing,143465,1,1,SI8509,1,0,二母宁嗽丸,ermuningsouwan,,,,,,,,,,,,,,
14852,14853,DR98634,芙蓉抗流感颗粒,普正,1,DS17370,5,501,0,0,2014/11/19,16:56,lujingjing,204423,1,1,SI8489,1,0,芙蓉抗流感颗粒,furongkangliugankeli,,,,,,,,,,,,,,
14853,14854,DR99862,洁尔阴泡腾片,恩威,1,DS14275,22,2202,0,0,2015/1/28,13:12,lujingjing,155426,1,1,SI8579,1,0,洁尔阴泡腾片,jieeryinpaotengpian,,,,,,,,,,,,,,
14854,14855,DR100104,咳喘停膏,邦琪药业,1,DS16059,31,3101,0,0,2015/2/5,14:34,lujingjing,232493,1,1,SI8507,1,0,咳喘停膏,kechuantinggao,,,,,,,,,,,,,,
14855,14856,DR100191,辣椒风湿凝胶,淠史杭,1,DS19556,12,1202,0,0,2015/2/9,14:07,lujingjing,185043,1,1,SI8594,1,0,辣椒风湿凝胶,lajiaofengshiningjiao,,,,,,,,,,,,,,
14856,14857,DR89834,保赤一粒金丸,1,DS16771,4,403,0,0,2014/9/24,14:23,lujingjing,216092,1,1,SI8490,1,0,保赤一粒金丸,baochiyilijinwan,,,,,,,,,,,,,,,
14857,14858,DR90141,补肾壮骨口服液,1,DS19584,3,306,0,0,2014/9/29,14:04,lujingjing,234751,1,1,SI8595,1,0,补肾壮骨口服液,bushenzhuanggukoufuye,,,,,,,,,,,,,,,
14858,14859,DR97545,参龙虫草益肾胶囊,1,DS17181,1,102,0,0,2014/10/9,14:25,lujingjing,146643,1,1,SI8524,1,0,参龙虫草益肾胶囊,canlongchongcaoyishenjiaonang,,,,,,,,,,,,,,,
